underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
30760,30760,30760,30760,20250805,53,Medium,0.53,Rejected,Refer Underwriter,True,49,11,6,76.92,Manual,Priya,SLA Breached,True,UW_AI_v2.0
30761,30761,30761,30761,20250712,26,Low,0.26,Approved,Auto Approve,False,6,3,1,99.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30762,30762,30762,30762,20250630,35,Medium,0.35,Approved,Refer Underwriter,True,70,5,5,92.56,Manual,David,SLA Breached,True,UW_AI_v2.0
30763,30763,30763,30763,20251011,95,Very High,0.95,Rejected,Reject,False,7,26,4,96.33,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30764,30764,30764,30764,20250211,48,Medium,0.48,Approved,Refer Underwriter,True,78,9,6,94.36,Manual,Priya,SLA Breached,True,UW_AI_v1.1
30765,30765,30765,30765,20251202,95,Very High,0.95,Rejected,Reject,False,4,23,5,90.56,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30766,30766,30766,30766,20250825,20,Low,0.2,Approved,Auto Approve,False,2,-9,1,90.0,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30767,30767,30767,30767,20250524,42,Medium,0.42,Rejected,Refer Underwriter,True,63,7,7,90.1,Manual,David,SLA Breached,True,UW_AI_v1.1
30768,30768,30768,30768,20250512,86,Very High,0.86,Rejected,Reject,False,7,20,7,76.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30769,30769,30769,30769,20251017,81,Very High,0.81,Rejected,Reject,False,5,33,6,93.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30770,30770,30770,30770,20250128,42,Medium,0.42,Approved,Refer Underwriter,True,79,12,6,78.31,Manual,David,SLA Breached,True,UW_AI_v1.0
30771,30771,30771,30771,20250407,69,High,0.69,Approved,Refer Underwriter,True,70,4,3,88.49,Manual,David,SLA Breached,True,UW_AI_v2.0
30772,30772,30772,30772,20251219,76,High,0.76,Rejected,Reject,False,7,28,7,77.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30773,30773,30773,30773,20250416,31,Medium,0.31,Approved,Auto Approve,False,6,4,6,84.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30774,30774,30774,30774,20250319,46,Medium,0.46,Approved,Refer Underwriter,True,73,11,3,83.14,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
30775,30775,30775,30775,20250603,9,Low,0.09,Approved,Auto Approve,False,6,-2,2,98.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30776,30776,30776,30776,20250605,33,Medium,0.33,Approved,Auto Approve,False,7,-6,2,82.11,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30777,30777,30777,30777,20250413,55,Medium,0.55,Rejected,Refer Underwriter,True,42,2,3,86.11,Manual,John,SLA Breached,True,UW_AI_v1.1
30778,30778,30778,30778,20250609,18,Low,0.18,Approved,Auto Approve,False,5,3,5,82.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30779,30779,30779,30779,20250103,85,Very High,0.85,Rejected,Reject,False,7,21,7,75.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30780,30780,30780,30780,20250224,76,High,0.76,Rejected,Reject,False,5,15,7,84.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30781,30781,30781,30781,20251015,7,Low,0.07,Approved,Auto Approve,False,5,-8,6,92.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30782,30782,30782,30782,20250530,44,Medium,0.44,Approved,Refer Underwriter,True,45,12,5,87.82,Manual,David,SLA Breached,True,UW_AI_v1.1
30783,30783,30783,30783,20251120,15,Low,0.15,Approved,Auto Approve,False,4,-10,1,91.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30784,30784,30784,30784,20250117,71,High,0.71,Rejected,Reject,False,6,26,3,99.33,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30785,30785,30785,30785,20251002,6,Low,0.06,Approved,Auto Approve,False,2,-1,7,84.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30786,30786,30786,30786,20250804,47,Medium,0.47,Rejected,Refer Underwriter,True,29,8,3,81.22,Manual,David,Within SLA,True,UW_AI_v1.1
30787,30787,30787,30787,20250716,42,Medium,0.42,Approved,Refer Underwriter,True,59,4,2,86.58,Manual,David,SLA Breached,True,UW_AI_v1.1
30788,30788,30788,30788,20250213,40,Medium,0.4,Approved,Refer Underwriter,True,33,1,3,91.4,Manual,David,SLA Breached,True,UW_AI_v1.1
30789,30789,30789,30789,20250912,89,Very High,0.89,Rejected,Reject,False,3,26,7,78.69,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30790,30790,30790,30790,20251108,91,Very High,0.91,Rejected,Reject,False,4,27,7,83.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30791,30791,30791,30791,20250913,58,Medium,0.58,Rejected,Refer Underwriter,True,77,1,3,81.23,Manual,John,SLA Breached,True,UW_AI_v1.1
30792,30792,30792,30792,20251021,6,Low,0.06,Approved,Auto Approve,False,4,-8,4,91.98,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30793,30793,30793,30793,20250413,53,Medium,0.53,Approved,Refer Underwriter,True,48,5,4,77.25,Manual,David,SLA Breached,True,UW_AI_v1.1
30794,30794,30794,30794,20250812,98,Very High,0.98,Rejected,Reject,False,7,30,1,92.03,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30795,30795,30795,30795,20250101,62,High,0.62,Rejected,Refer Underwriter,True,39,14,3,85.17,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
30796,30796,30796,30796,20250514,75,High,0.75,Rejected,Reject,False,2,20,1,76.62,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30797,30797,30797,30797,20251009,24,Low,0.24,Approved,Auto Approve,False,3,-4,7,86.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30798,30798,30798,30798,20250504,30,Medium,0.3,Approved,Auto Approve,False,4,-1,1,82.93,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30799,30799,30799,30799,20251105,5,Low,0.05,Approved,Auto Approve,False,3,2,2,94.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30800,30800,30800,30800,20250724,11,Low,0.11,Approved,Auto Approve,False,6,-4,5,96.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30801,30801,30801,30801,20250408,51,Medium,0.51,Approved,Refer Underwriter,True,70,4,1,79.62,Manual,Alice,SLA Breached,True,UW_AI_v1.0
30802,30802,30802,30802,20250725,8,Low,0.08,Approved,Auto Approve,False,5,-2,4,83.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30803,30803,30803,30803,20250805,71,High,0.71,Rejected,Reject,False,5,25,6,90.65,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30804,30804,30804,30804,20251117,19,Low,0.19,Approved,Auto Approve,False,7,2,6,98.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30805,30805,30805,30805,20250527,7,Low,0.07,Approved,Auto Approve,False,5,-1,3,82.62,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30806,30806,30806,30806,20251212,43,Medium,0.43,Rejected,Refer Underwriter,True,24,9,7,98.59,Manual,Priya,Within SLA,True,UW_AI_v1.0
30807,30807,30807,30807,20251027,51,Medium,0.51,Approved,Refer Underwriter,True,31,1,2,88.68,Manual,Alice,SLA Breached,True,UW_AI_v1.0
30808,30808,30808,30808,20250309,83,Very High,0.83,Rejected,Reject,False,4,25,3,92.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30809,30809,30809,30809,20250110,80,Very High,0.8,Rejected,Reject,False,5,20,4,87.03,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30810,30810,30810,30810,20250207,87,Very High,0.87,Rejected,Reject,False,2,32,2,81.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30811,30811,30811,30811,20250613,98,Very High,0.98,Rejected,Reject,False,3,24,5,81.02,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30812,30812,30812,30812,20250220,55,Medium,0.55,Rejected,Refer Underwriter,True,29,6,2,82.62,Manual,Alice,Within SLA,True,UW_AI_v2.0
30813,30813,30813,30813,20250227,92,Very High,0.92,Rejected,Reject,False,4,30,2,81.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30814,30814,30814,30814,20250724,20,Low,0.2,Approved,Auto Approve,False,5,2,2,81.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30815,30815,30815,30815,20250109,61,High,0.61,Rejected,Refer Underwriter,True,34,1,3,96.01,Manual,David,SLA Breached,True,UW_AI_v1.0
30816,30816,30816,30816,20250919,67,High,0.67,Rejected,Refer Underwriter,True,25,8,1,96.48,Manual,Alice,Within SLA,True,UW_AI_v2.0
30817,30817,30817,30817,20250218,38,Medium,0.38,Approved,Refer Underwriter,True,63,10,7,82.02,Manual,David,SLA Breached,True,UW_AI_v1.0
30818,30818,30818,30818,20250206,17,Low,0.17,Approved,Auto Approve,False,7,-6,2,98.97,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30819,30819,30819,30819,20250320,15,Low,0.15,Approved,Auto Approve,False,5,0,1,99.77,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30820,30820,30820,30820,20250503,83,Very High,0.83,Rejected,Reject,False,3,31,2,78.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30821,30821,30821,30821,20251226,51,Medium,0.51,Approved,Refer Underwriter,True,49,7,5,76.65,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
30822,30822,30822,30822,20250105,23,Low,0.23,Approved,Auto Approve,False,6,-5,6,77.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30823,30823,30823,30823,20250129,68,High,0.68,Approved,Refer Underwriter,True,30,1,3,83.21,Manual,Rahul,Within SLA,True,UW_AI_v2.0
30824,30824,30824,30824,20250504,50,Medium,0.5,Approved,Refer Underwriter,True,64,12,2,78.2,Manual,Priya,SLA Breached,True,UW_AI_v1.0
30825,30825,30825,30825,20250122,8,Low,0.08,Approved,Auto Approve,False,4,-6,1,79.06,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30826,30826,30826,30826,20250725,14,Low,0.14,Approved,Auto Approve,False,6,-9,6,93.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30827,30827,30827,30827,20250313,79,High,0.79,Rejected,Reject,False,7,33,2,90.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30828,30828,30828,30828,20250305,65,High,0.65,Rejected,Refer Underwriter,True,79,13,5,76.56,Manual,John,SLA Breached,True,UW_AI_v1.1
30829,30829,30829,30829,20251010,94,Very High,0.94,Rejected,Reject,False,6,32,3,75.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30830,30830,30830,30830,20250405,10,Low,0.1,Approved,Auto Approve,False,2,3,4,96.99,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30831,30831,30831,30831,20250704,44,Medium,0.44,Approved,Refer Underwriter,True,55,3,3,83.67,Manual,David,SLA Breached,True,UW_AI_v1.0
30832,30832,30832,30832,20250619,14,Low,0.14,Approved,Auto Approve,False,4,-9,2,98.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30833,30833,30833,30833,20250206,12,Low,0.12,Approved,Auto Approve,False,5,2,6,94.35,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30834,30834,30834,30834,20250930,5,Low,0.05,Approved,Auto Approve,False,7,-6,4,83.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30835,30835,30835,30835,20250621,68,High,0.68,Rejected,Refer Underwriter,True,33,13,6,83.05,Manual,Priya,SLA Breached,True,UW_AI_v1.1
30836,30836,30836,30836,20250621,93,Very High,0.93,Rejected,Reject,False,2,22,4,75.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30837,30837,30837,30837,20250715,38,Medium,0.38,Rejected,Refer Underwriter,True,75,12,7,79.66,Manual,Alice,SLA Breached,True,UW_AI_v1.1
30838,30838,30838,30838,20250315,16,Low,0.16,Approved,Auto Approve,False,6,-8,3,89.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30839,30839,30839,30839,20251123,96,Very High,0.96,Rejected,Reject,False,5,18,7,97.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30840,30840,30840,30840,20251129,49,Medium,0.49,Rejected,Refer Underwriter,True,68,11,1,99.8,Manual,John,SLA Breached,True,UW_AI_v2.0
30841,30841,30841,30841,20250419,73,High,0.73,Rejected,Reject,False,3,29,2,83.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30842,30842,30842,30842,20251011,46,Medium,0.46,Rejected,Refer Underwriter,True,48,14,1,79.69,Manual,Priya,SLA Breached,True,UW_AI_v2.0
30843,30843,30843,30843,20250108,73,High,0.73,Rejected,Reject,False,4,29,3,90.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30844,30844,30844,30844,20251004,66,High,0.66,Rejected,Refer Underwriter,True,87,6,1,82.92,Manual,Alice,SLA Breached,True,UW_AI_v2.0
30845,30845,30845,30845,20250329,25,Low,0.25,Approved,Auto Approve,False,5,2,3,92.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30846,30846,30846,30846,20251002,86,Very High,0.86,Rejected,Reject,False,7,21,1,88.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30847,30847,30847,30847,20250117,59,Medium,0.59,Rejected,Refer Underwriter,True,83,4,4,88.92,Manual,David,SLA Breached,True,UW_AI_v1.0
30848,30848,30848,30848,20250627,35,Medium,0.35,Rejected,Refer Underwriter,True,47,4,1,99.33,Manual,Alice,SLA Breached,True,UW_AI_v1.0
30849,30849,30849,30849,20250509,52,Medium,0.52,Approved,Refer Underwriter,True,75,7,5,90.6,Manual,John,SLA Breached,True,UW_AI_v1.1
30850,30850,30850,30850,20251015,20,Low,0.2,Approved,Auto Approve,False,7,3,1,95.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30851,30851,30851,30851,20250328,69,High,0.69,Rejected,Refer Underwriter,True,61,9,5,96.74,Manual,Alice,SLA Breached,True,UW_AI_v2.0
30852,30852,30852,30852,20250413,85,Very High,0.85,Rejected,Reject,False,5,25,6,91.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30853,30853,30853,30853,20250503,21,Low,0.21,Approved,Auto Approve,False,5,0,3,76.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30854,30854,30854,30854,20250610,95,Very High,0.95,Rejected,Reject,False,3,24,6,91.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30855,30855,30855,30855,20250912,41,Medium,0.41,Approved,Refer Underwriter,True,70,9,6,85.83,Manual,Priya,SLA Breached,True,UW_AI_v1.1
30856,30856,30856,30856,20251122,32,Medium,0.32,Approved,Auto Approve,False,3,-1,3,82.36,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30857,30857,30857,30857,20250122,59,Medium,0.59,Rejected,Refer Underwriter,True,71,0,1,86.63,Manual,Priya,SLA Breached,True,UW_AI_v2.0
30858,30858,30858,30858,20250504,70,High,0.7,Rejected,Reject,False,3,17,2,93.56,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30859,30859,30859,30859,20250920,26,Low,0.26,Approved,Auto Approve,False,7,-5,5,95.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30860,30860,30860,30860,20250404,54,Medium,0.54,Rejected,Refer Underwriter,True,72,13,3,89.54,Manual,John,SLA Breached,True,UW_AI_v2.0
30861,30861,30861,30861,20250729,38,Medium,0.38,Approved,Refer Underwriter,True,25,5,4,99.34,Manual,Priya,Within SLA,True,UW_AI_v2.0
30862,30862,30862,30862,20250620,91,Very High,0.91,Rejected,Reject,False,4,29,5,86.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30863,30863,30863,30863,20250421,88,Very High,0.88,Rejected,Reject,False,2,34,6,95.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30864,30864,30864,30864,20250518,21,Low,0.21,Approved,Auto Approve,False,6,-1,7,75.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30865,30865,30865,30865,20250327,20,Low,0.2,Approved,Auto Approve,False,5,1,3,75.84,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30866,30866,30866,30866,20251020,80,Very High,0.8,Rejected,Reject,False,3,33,2,84.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30867,30867,30867,30867,20250605,30,Medium,0.3,Approved,Auto Approve,False,6,-10,5,93.51,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30868,30868,30868,30868,20251118,33,Medium,0.33,Approved,Auto Approve,False,2,3,7,77.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30869,30869,30869,30869,20250705,91,Very High,0.91,Rejected,Reject,False,6,20,3,78.59,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30870,30870,30870,30870,20251008,45,Medium,0.45,Approved,Refer Underwriter,True,74,14,4,87.33,Manual,John,SLA Breached,True,UW_AI_v2.0
30871,30871,30871,30871,20250813,6,Low,0.06,Approved,Auto Approve,False,2,-8,7,84.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30872,30872,30872,30872,20250906,9,Low,0.09,Approved,Auto Approve,False,7,-9,2,75.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30873,30873,30873,30873,20250924,8,Low,0.08,Approved,Auto Approve,False,5,-3,4,83.54,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30874,30874,30874,30874,20250202,56,Medium,0.56,Rejected,Refer Underwriter,True,81,9,7,84.57,Manual,Priya,SLA Breached,True,UW_AI_v2.0
30875,30875,30875,30875,20251010,60,High,0.6,Approved,Refer Underwriter,True,38,13,7,88.0,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
30876,30876,30876,30876,20250619,62,High,0.62,Rejected,Refer Underwriter,True,73,10,5,94.76,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
30877,30877,30877,30877,20250428,95,Very High,0.95,Rejected,Reject,False,5,34,6,90.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30878,30878,30878,30878,20251118,41,Medium,0.41,Rejected,Refer Underwriter,True,22,5,2,79.6,Manual,John,Within SLA,True,UW_AI_v2.0
30879,30879,30879,30879,20250624,53,Medium,0.53,Rejected,Refer Underwriter,True,66,12,7,96.49,Manual,David,SLA Breached,True,UW_AI_v1.0
30880,30880,30880,30880,20251020,9,Low,0.09,Approved,Auto Approve,False,3,-8,6,76.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30881,30881,30881,30881,20250320,70,High,0.7,Rejected,Reject,False,6,31,3,98.28,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30882,30882,30882,30882,20250317,20,Low,0.2,Approved,Auto Approve,False,7,-2,4,97.51,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30883,30883,30883,30883,20250916,95,Very High,0.95,Rejected,Reject,False,7,15,1,80.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30884,30884,30884,30884,20250701,8,Low,0.08,Approved,Auto Approve,False,7,-3,3,80.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30885,30885,30885,30885,20251119,31,Medium,0.31,Approved,Auto Approve,False,4,1,3,76.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30886,30886,30886,30886,20250120,35,Medium,0.35,Rejected,Refer Underwriter,True,89,12,4,95.45,Manual,John,SLA Breached,True,UW_AI_v1.0
30887,30887,30887,30887,20250611,11,Low,0.11,Approved,Auto Approve,False,2,1,1,86.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30888,30888,30888,30888,20250915,11,Low,0.11,Approved,Auto Approve,False,6,-2,5,84.94,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30889,30889,30889,30889,20250113,61,High,0.61,Approved,Refer Underwriter,True,83,1,3,87.89,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
30890,30890,30890,30890,20250115,31,Medium,0.31,Approved,Auto Approve,False,4,-3,6,78.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30891,30891,30891,30891,20251003,86,Very High,0.86,Rejected,Reject,False,4,27,2,80.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
30892,30892,30892,30892,20251216,95,Very High,0.95,Rejected,Reject,False,6,33,3,97.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30893,30893,30893,30893,20250708,9,Low,0.09,Approved,Auto Approve,False,2,2,7,97.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30894,30894,30894,30894,20250419,25,Low,0.25,Approved,Auto Approve,False,6,-5,1,76.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30895,30895,30895,30895,20250609,95,Very High,0.95,Rejected,Reject,False,6,25,1,87.57,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30896,30896,30896,30896,20250727,93,Very High,0.93,Rejected,Reject,False,7,26,7,95.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
30897,30897,30897,30897,20250717,43,Medium,0.43,Approved,Refer Underwriter,True,44,4,7,94.2,Manual,Alice,SLA Breached,True,UW_AI_v1.1
30898,30898,30898,30898,20260101,95,Very High,0.95,Rejected,Reject,False,4,30,7,91.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
30899,30899,30899,30899,20251230,46,Medium,0.46,Approved,Refer Underwriter,True,57,9,5,78.26,Manual,Priya,SLA Breached,True,UW_AI_v1.1
