claim_sk,claim_id,policy_sk,date_sk,claim_amount,claim_amount_band,claim_flag,claim_approved,claim_severity,fraud_risk,settlement_days,settlement_band
3923,CLM103922,3923,20241026,0,,0.0,0.0,Low,Low,0,Fast
3924,CLM103923,3924,20220703,0,,0.0,0.0,Low,Low,0,Fast
3925,CLM103924,3925,20241117,0,,0.0,0.0,Low,Low,0,Fast
3926,CLM103925,3926,20221020,114388,Very High,1.0,1.0,High,High,28,Delayed
3927,CLM103926,3927,20220626,8262,Low,1.0,1.0,Low,Low,7,Standard
3928,CLM103927,3928,20220227,0,,0.0,0.0,Low,Low,0,Fast
3929,CLM103928,3929,20221104,0,,0.0,0.0,Low,Low,0,Fast
3930,CLM103929,3930,20240903,0,,0.0,0.0,Low,Low,0,Fast
3931,CLM103930,3931,20231201,0,,0.0,0.0,Low,Low,0,Fast
3932,CLM103931,3932,20220324,0,,0.0,0.0,Low,Low,0,Fast
3933,CLM103932,3933,20220909,0,,0.0,0.0,Low,Low,0,Fast
3934,CLM103933,3934,20240306,0,,0.0,0.0,Low,Low,0,Fast
3935,CLM103934,3935,20240615,0,,0.0,0.0,Low,Low,0,Fast
3936,CLM103935,3936,20220729,0,,0.0,0.0,Low,Low,0,Fast
3937,CLM103936,3937,20240326,0,,0.0,0.0,Low,Low,0,Fast
3938,CLM103937,3938,20230901,0,,0.0,0.0,Low,Low,0,Fast
3939,CLM103938,3939,20230323,0,,0.0,0.0,Low,Low,0,Fast
3940,CLM103939,3940,20230405,0,,0.0,0.0,Low,Low,0,Fast
3941,CLM103940,3941,20240825,0,,0.0,0.0,Low,Low,0,Fast
3942,CLM103941,3942,20230417,0,,0.0,0.0,Low,Low,0,Fast
3943,CLM103942,3943,20230105,0,,0.0,0.0,Low,Low,0,Fast
3944,CLM103943,3944,20240618,0,,0.0,0.0,Low,Low,0,Fast
3945,CLM103944,3945,20240711,0,,0.0,0.0,Low,Low,0,Fast
3946,CLM103945,3946,20220517,0,,0.0,0.0,Low,Low,0,Fast
3947,CLM103946,3947,20230102,0,,0.0,0.0,Low,Low,0,Fast
3948,CLM103947,3948,20240630,0,,0.0,0.0,Low,Low,0,Fast
3949,CLM103948,3949,20220703,0,,0.0,0.0,Low,Low,0,Fast
3950,CLM103949,3950,20230417,0,,0.0,0.0,Low,Low,0,Fast
3951,CLM103950,3951,20231016,0,,0.0,0.0,Low,Low,0,Fast
3952,CLM103951,3952,20240119,0,,0.0,0.0,Low,Low,0,Fast
3953,CLM103952,3953,20230621,0,,0.0,0.0,Low,Low,0,Fast
3954,CLM103953,3954,20240312,0,,0.0,0.0,Low,Low,0,Fast
3955,CLM103954,3955,20240708,0,,0.0,0.0,Low,Low,0,Fast
3956,CLM103955,3956,20230525,0,,0.0,0.0,Low,Low,0,Fast
3957,CLM103956,3957,20230922,0,,0.0,0.0,Low,Low,0,Fast
3958,CLM103957,3958,20240928,0,,0.0,0.0,Low,Low,0,Fast
3959,CLM103958,3959,20240704,20916,Low,1.0,1.0,Medium,Low,16,Delayed
3960,CLM103959,3960,20241030,0,,0.0,0.0,Low,Low,0,Fast
3961,CLM103960,3961,20220601,0,,0.0,0.0,Low,Low,0,Fast
3962,CLM103961,3962,20241025,0,,0.0,0.0,Low,Low,0,Fast
3963,CLM103962,3963,20230409,0,,0.0,0.0,Low,Low,0,Fast
3964,CLM103963,3964,20220928,0,,0.0,0.0,Low,Low,0,Fast
3965,CLM103964,3965,20230405,0,,0.0,0.0,Low,Low,0,Fast
3966,CLM103965,3966,20220415,0,,0.0,0.0,Low,Low,0,Fast
3967,CLM103966,3967,20220611,0,,0.0,0.0,Low,Low,0,Fast
3968,CLM103967,3968,20221217,0,,0.0,0.0,Low,Low,0,Fast
3969,CLM103968,3969,20230310,0,,0.0,0.0,Low,Low,0,Fast
3970,CLM103969,3970,20240501,0,,0.0,0.0,Low,Low,0,Fast
3971,CLM103970,3971,20220520,0,,0.0,0.0,Low,Low,0,Fast
3972,CLM103971,3972,20220328,0,,0.0,0.0,Low,Low,0,Fast
3973,CLM103972,3973,20220702,0,,0.0,0.0,Low,Low,0,Fast
3974,CLM103973,3974,20230103,0,,0.0,0.0,Low,Low,0,Fast
3975,CLM103974,3975,20220509,0,,0.0,0.0,Low,Low,0,Fast
3976,CLM103975,3976,20231101,0,,0.0,0.0,Low,Low,0,Fast
3977,CLM103976,3977,20220529,0,,0.0,0.0,Low,Low,0,Fast
3978,CLM103977,3978,20240911,79055,High,1.0,1.0,High,Low,13,Delayed
3979,CLM103978,3979,20240501,0,,0.0,0.0,Low,Low,0,Fast
3980,CLM103979,3980,20230920,0,,0.0,0.0,Low,Low,0,Fast
3981,CLM103980,3981,20230322,0,,0.0,0.0,Low,Low,0,Fast
3982,CLM103981,3982,20240602,0,,0.0,0.0,Low,Low,0,Fast
3983,CLM103982,3983,20221021,0,,0.0,0.0,Low,Low,0,Fast
3984,CLM103983,3984,20220907,87806,High,1.0,1.0,High,Low,12,Delayed
3985,CLM103984,3985,20240527,0,,0.0,0.0,Low,Low,0,Fast
3986,CLM103985,3986,20240805,0,,0.0,0.0,Low,Low,0,Fast
3987,CLM103986,3987,20240901,0,,0.0,0.0,Low,Low,0,Fast
3988,CLM103987,3988,20241114,0,,0.0,0.0,Low,Low,0,Fast
3989,CLM103988,3989,20240228,0,,0.0,0.0,Low,Low,0,Fast
3990,CLM103989,3990,20240910,0,,0.0,0.0,Low,Low,0,Fast
3991,CLM103990,3991,20240607,0,,0.0,0.0,Low,Low,0,Fast
3992,CLM103991,3992,20240608,0,,0.0,0.0,Low,Low,0,Fast
3993,CLM103992,3993,20220311,0,,0.0,0.0,Low,Low,0,Fast
3994,CLM103993,3994,20230917,0,,0.0,0.0,Low,Low,0,Fast
3995,CLM103994,3995,20240524,0,,0.0,0.0,Low,Low,0,Fast
3996,CLM103995,3996,20230416,0,,0.0,0.0,Low,Low,0,Fast
3997,CLM103996,3997,20220401,0,,0.0,0.0,Low,Low,0,Fast
3998,CLM103997,3998,20230614,0,,0.0,0.0,Low,Low,0,Fast
3999,CLM103998,3999,20231023,0,,0.0,0.0,Low,Low,0,Fast
4000,CLM103999,4000,20240109,0,,0.0,0.0,Low,Low,0,Fast
4001,CLM104000,4001,20231227,0,,0.0,0.0,Low,Low,0,Fast
4002,CLM104001,4002,20240521,0,,0.0,0.0,Low,Low,0,Fast
4003,CLM104002,4003,20220711,51922,High,1.0,1.0,High,Low,23,Delayed
4004,CLM104003,4004,20220518,0,,0.0,0.0,Low,Low,0,Fast
4005,CLM104004,4005,20221211,0,,0.0,0.0,Low,Low,0,Fast
4006,CLM104005,4006,20241005,24692,Low,1.0,1.0,Medium,Low,26,Delayed
4007,CLM104006,4007,20230518,0,,0.0,0.0,Low,Low,0,Fast
4008,CLM104007,4008,20220722,0,,0.0,0.0,Low,Low,0,Fast
4009,CLM104008,4009,20230727,0,,0.0,0.0,Low,Low,0,Fast
4010,CLM104009,4010,20220711,0,,0.0,0.0,Low,Low,0,Fast
4011,CLM104010,4011,20220105,0,,0.0,0.0,Low,Low,0,Fast
4012,CLM104011,4012,20221107,0,,0.0,0.0,Low,Low,0,Fast
4013,CLM104012,4013,20230703,27800,Medium,1.0,1.0,Medium,Low,4,Standard
4014,CLM104013,4014,20220225,0,,0.0,0.0,Low,Low,0,Fast
4015,CLM104014,4015,20230319,0,,0.0,0.0,Low,Low,0,Fast
4016,CLM104015,4016,20240519,0,,0.0,0.0,Low,Low,0,Fast
4017,CLM104016,4017,20230808,0,,0.0,0.0,Low,Low,0,Fast
4018,CLM104017,4018,20240122,0,,0.0,0.0,Low,Low,0,Fast
4019,CLM104018,4019,20221226,95610,High,1.0,1.0,High,Low,21,Delayed
4020,CLM104019,4020,20240329,0,,0.0,0.0,Low,Low,0,Fast
4021,CLM104020,4021,20220130,0,,0.0,0.0,Low,Low,0,Fast
4022,CLM104021,4022,20220418,0,,0.0,0.0,Low,Low,0,Fast
4023,CLM104022,4023,20240423,0,,0.0,0.0,Low,Low,0,Fast
4024,CLM104023,4024,20231218,0,,0.0,0.0,Low,Low,0,Fast
4025,CLM104024,4025,20240609,0,,0.0,0.0,Low,Low,0,Fast
4026,CLM104025,4026,20240817,0,,0.0,0.0,Low,Low,0,Fast
4027,CLM104026,4027,20240611,0,,0.0,0.0,Low,Low,0,Fast
4028,CLM104027,4028,20240102,0,,0.0,0.0,Low,Low,0,Fast
4029,CLM104028,4029,20230829,0,,0.0,0.0,Low,Low,0,Fast
4030,CLM104029,4030,20230402,0,,0.0,0.0,Low,Low,0,Fast
4031,CLM104030,4031,20230907,0,,0.0,0.0,Low,Low,0,Fast
4032,CLM104031,4032,20231129,0,,0.0,0.0,Low,Low,0,Fast
4033,CLM104032,4033,20231105,0,,0.0,0.0,Low,Low,0,Fast
4034,CLM104033,4034,20230627,0,,0.0,0.0,Low,Low,0,Fast
4035,CLM104034,4035,20240506,0,,0.0,0.0,Low,Low,0,Fast
4036,CLM104035,4036,20240615,0,,0.0,0.0,Low,Low,0,Fast
4037,CLM104036,4037,20221005,0,,0.0,0.0,Low,Low,0,Fast
4038,CLM104037,4038,20230706,0,,0.0,0.0,Low,Low,0,Fast
4039,CLM104038,4039,20220421,0,,0.0,0.0,Low,Low,0,Fast
4040,CLM104039,4040,20230120,0,,0.0,0.0,Low,Low,0,Fast
4041,CLM104040,4041,20240131,0,,0.0,0.0,Low,Low,0,Fast
4042,CLM104041,4042,20231125,0,,0.0,0.0,Low,Low,0,Fast
4043,CLM104042,4043,20230209,0,,0.0,0.0,Low,Low,0,Fast
4044,CLM104043,4044,20220122,0,,0.0,0.0,Low,Low,0,Fast
4045,CLM104044,4045,20231109,0,,0.0,0.0,Low,Low,0,Fast
4046,CLM104045,4046,20230903,0,,0.0,0.0,Low,Low,0,Fast
4047,CLM104046,4047,20220108,0,,0.0,0.0,Low,Low,0,Fast
4048,CLM104047,4048,20231203,0,,0.0,0.0,Low,Low,0,Fast
4049,CLM104048,4049,20230613,17497,Low,1.0,1.0,Medium,Low,3,Fast
4050,CLM104049,4050,20230825,0,,0.0,0.0,Low,Low,0,Fast
4051,CLM104050,4051,20231019,0,,0.0,0.0,Low,Low,0,Fast
4052,CLM104051,4052,20220615,0,,0.0,0.0,Low,Low,0,Fast
4053,CLM104052,4053,20240428,0,,0.0,0.0,Low,Low,0,Fast
4054,CLM104053,4054,20230511,0,,0.0,0.0,Low,Low,0,Fast
4055,CLM104054,4055,20230813,0,,0.0,0.0,Low,Low,0,Fast
4056,CLM104055,4056,20230305,48919,Medium,1.0,1.0,Medium,Low,2,Fast
4057,CLM104056,4057,20240213,0,,0.0,0.0,Low,Low,0,Fast
4058,CLM104057,4058,20220612,0,,0.0,0.0,Low,Low,0,Fast
4059,CLM104058,4059,20230101,0,,0.0,0.0,Low,Low,0,Fast
4060,CLM104059,4060,20220313,0,,0.0,0.0,Low,Low,0,Fast
4061,CLM104060,4061,20231017,71809,High,1.0,1.0,High,Low,7,Standard
4062,CLM104061,4062,20220926,0,,0.0,0.0,Low,Low,0,Fast
4063,CLM104062,4063,20230219,0,,0.0,0.0,Low,Low,0,Fast
4064,CLM104063,4064,20241012,0,,0.0,0.0,Low,Low,0,Fast
4065,CLM104064,4065,20231106,0,,0.0,0.0,Low,Low,0,Fast
4066,CLM104065,4066,20241219,0,,0.0,0.0,Low,Low,0,Fast
4067,CLM104066,4067,20220106,0,,0.0,0.0,Low,Low,0,Fast
4068,CLM104067,4068,20240908,0,,0.0,0.0,Low,Low,0,Fast
4069,CLM104068,4069,20230724,13002,Low,1.0,1.0,Medium,Low,16,Delayed
4070,CLM104069,4070,20230211,0,,0.0,0.0,Low,Low,0,Fast
4071,CLM104070,4071,20220126,0,,0.0,0.0,Low,Low,0,Fast
4072,CLM104071,4072,20241025,0,,0.0,0.0,Low,Low,0,Fast
4073,CLM104072,4073,20240912,24738,Low,1.0,1.0,Medium,Low,20,Delayed
4074,CLM104073,4074,20230125,0,,0.0,0.0,Low,Low,0,Fast
4075,CLM104074,4075,20231211,0,,0.0,0.0,Low,Low,0,Fast
4076,CLM104075,4076,20230725,0,,0.0,0.0,Low,Low,0,Fast
4077,CLM104076,4077,20240124,0,,0.0,0.0,Low,Low,0,Fast
4078,CLM104077,4078,20220526,0,,0.0,0.0,Low,Low,0,Fast
4079,CLM104078,4079,20240224,0,,0.0,0.0,Low,Low,0,Fast
4080,CLM104079,4080,20230610,0,,0.0,0.0,Low,Low,0,Fast
4081,CLM104080,4081,20220113,0,,0.0,0.0,Low,Low,0,Fast
4082,CLM104081,4082,20240621,0,,0.0,0.0,Low,Low,0,Fast
4083,CLM104082,4083,20230119,0,,0.0,0.0,Low,Low,0,Fast
4084,CLM104083,4084,20230710,0,,0.0,0.0,Low,Low,0,Fast
4085,CLM104084,4085,20240605,0,,0.0,0.0,Low,Low,0,Fast
4086,CLM104085,4086,20220119,0,,0.0,0.0,Low,Low,0,Fast
4087,CLM104086,4087,20230729,0,,0.0,0.0,Low,Low,0,Fast
4088,CLM104087,4088,20240121,0,,0.0,0.0,Low,Low,0,Fast
4089,CLM104088,4089,20240930,0,,0.0,0.0,Low,Low,0,Fast
4090,CLM104089,4090,20230223,0,,0.0,0.0,Low,Low,0,Fast
4091,CLM104090,4091,20230223,0,,0.0,0.0,Low,Low,0,Fast
4092,CLM104091,4092,20220502,116576,Very High,1.0,1.0,High,High,22,Delayed
4093,CLM104092,4093,20230308,0,,0.0,0.0,Low,Low,0,Fast
4094,CLM104093,4094,20220213,0,,0.0,0.0,Low,Low,0,Fast
4095,CLM104094,4095,20230116,0,,0.0,0.0,Low,Low,0,Fast
4096,CLM104095,4096,20220525,0,,0.0,0.0,Low,Low,0,Fast
4097,CLM104096,4097,20221229,0,,0.0,0.0,Low,Low,0,Fast
4098,CLM104097,4098,20241209,0,,0.0,0.0,Low,Low,0,Fast
4099,CLM104098,4099,20241224,0,,0.0,0.0,Low,Low,0,Fast
4100,CLM104099,4100,20221221,0,,0.0,0.0,Low,Low,0,Fast
4101,CLM104100,4101,20240310,0,,0.0,0.0,Low,Low,0,Fast
4102,CLM104101,4102,20240405,0,,0.0,0.0,Low,Low,0,Fast
4103,CLM104102,4103,20230202,0,,0.0,0.0,Low,Low,0,Fast
4104,CLM104103,4104,20240529,0,,0.0,0.0,Low,Low,0,Fast
4105,CLM104104,4105,20230408,0,,0.0,0.0,Low,Low,0,Fast
4106,CLM104105,4106,20240318,0,,0.0,0.0,Low,Low,0,Fast
4107,CLM104106,4107,20220706,129997,Very High,1.0,1.0,High,High,28,Delayed
4108,CLM104107,4108,20240102,40440,Medium,1.0,1.0,Medium,Low,16,Delayed
4109,CLM104108,4109,20230305,0,,0.0,0.0,Low,Low,0,Fast
4110,CLM104109,4110,20240507,0,,0.0,0.0,Low,Low,0,Fast
4111,CLM104110,4111,20220825,0,,0.0,0.0,Low,Low,0,Fast
4112,CLM104111,4112,20240210,0,,0.0,0.0,Low,Low,0,Fast
4113,CLM104112,4113,20240128,0,,0.0,0.0,Low,Low,0,Fast
4114,CLM104113,4114,20220516,0,,0.0,0.0,Low,Low,0,Fast
4115,CLM104114,4115,20240302,0,,0.0,0.0,Low,Low,0,Fast
4116,CLM104115,4116,20220620,0,,0.0,0.0,Low,Low,0,Fast
4117,CLM104116,4117,20220608,50927,High,1.0,1.0,High,Low,19,Delayed
4118,CLM104117,4118,20220720,0,,0.0,0.0,Low,Low,0,Fast
4119,CLM104118,4119,20240819,0,,0.0,0.0,Low,Low,0,Fast
4120,CLM104119,4120,20230806,0,,0.0,0.0,Low,Low,0,Fast
4121,CLM104120,4121,20240525,0,,0.0,0.0,Low,Low,0,Fast
4122,CLM104121,4122,20230106,0,,0.0,0.0,Low,Low,0,Fast
4123,CLM104122,4123,20220413,0,,0.0,0.0,Low,Low,0,Fast
4124,CLM104123,4124,20240928,0,,0.0,0.0,Low,Low,0,Fast
4125,CLM104124,4125,20240902,0,,0.0,0.0,Low,Low,0,Fast
4126,CLM104125,4126,20240308,0,,0.0,0.0,Low,Low,0,Fast
4127,CLM104126,4127,20231020,0,,0.0,0.0,Low,Low,0,Fast
4128,CLM104127,4128,20240531,0,,0.0,0.0,Low,Low,0,Fast
4129,CLM104128,4129,20240103,0,,0.0,0.0,Low,Low,0,Fast
4130,CLM104129,4130,20230227,0,,0.0,0.0,Low,Low,0,Fast
4131,CLM104130,4131,20230726,0,,0.0,0.0,Low,Low,0,Fast
4132,CLM104131,4132,20220620,0,,0.0,0.0,Low,Low,0,Fast
4133,CLM104132,4133,20220622,0,,0.0,0.0,Low,Low,0,Fast
4134,CLM104133,4134,20231025,0,,0.0,0.0,Low,Low,0,Fast
4135,CLM104134,4135,20230329,0,,0.0,0.0,Low,Low,0,Fast
4136,CLM104135,4136,20221216,0,,0.0,0.0,Low,Low,0,Fast
4137,CLM104136,4137,20230509,0,,0.0,0.0,Low,Low,0,Fast
4138,CLM104137,4138,20230912,0,,0.0,0.0,Low,Low,0,Fast
4139,CLM104138,4139,20241024,0,,0.0,0.0,Low,Low,0,Fast
4140,CLM104139,4140,20240707,0,,0.0,0.0,Low,Low,0,Fast
4141,CLM104140,4141,20220106,0,,0.0,0.0,Low,Low,0,Fast
4142,CLM104141,4142,20221015,0,,0.0,0.0,Low,Low,0,Fast
4143,CLM104142,4143,20230831,0,,0.0,0.0,Low,Low,0,Fast
4144,CLM104143,4144,20230402,0,,0.0,0.0,Low,Low,0,Fast
4145,CLM104144,4145,20241026,0,,0.0,0.0,Low,Low,0,Fast
4146,CLM104145,4146,20230916,0,,0.0,0.0,Low,Low,0,Fast
4147,CLM104146,4147,20230111,0,,0.0,0.0,Low,Low,0,Fast
4148,CLM104147,4148,20230323,0,,0.0,0.0,Low,Low,0,Fast
4149,CLM104148,4149,20240414,0,,0.0,0.0,Low,Low,0,Fast
4150,CLM104149,4150,20240321,0,,0.0,0.0,Low,Low,0,Fast
4151,CLM104150,4151,20240816,0,,0.0,0.0,Low,Low,0,Fast
4152,CLM104151,4152,20240428,0,,0.0,0.0,Low,Low,0,Fast
4153,CLM104152,4153,20240319,0,,0.0,0.0,Low,Low,0,Fast
4154,CLM104153,4154,20240905,91567,High,1.0,1.0,High,Low,5,Standard
4155,CLM104154,4155,20230220,0,,0.0,0.0,Low,Low,0,Fast
4156,CLM104155,4156,20231227,0,,0.0,0.0,Low,Low,0,Fast
4157,CLM104156,4157,20230330,0,,0.0,0.0,Low,Low,0,Fast
4158,CLM104157,4158,20220530,0,,0.0,0.0,Low,Low,0,Fast
4159,CLM104158,4159,20240129,0,,0.0,0.0,Low,Low,0,Fast
4160,CLM104159,4160,20240218,0,,0.0,0.0,Low,Low,0,Fast
4161,CLM104160,4161,20240830,0,,0.0,0.0,Low,Low,0,Fast
4162,CLM104161,4162,20240202,0,,0.0,0.0,Low,Low,0,Fast
4163,CLM104162,4163,20240928,0,,0.0,0.0,Low,Low,0,Fast
4164,CLM104163,4164,20220317,0,,0.0,0.0,Low,Low,0,Fast
4165,CLM104164,4165,20230822,0,,0.0,0.0,Low,Low,0,Fast
4166,CLM104165,4166,20220813,0,,0.0,0.0,Low,Low,0,Fast
4167,CLM104166,4167,20220423,0,,0.0,0.0,Low,Low,0,Fast
4168,CLM104167,4168,20220908,0,,0.0,0.0,Low,Low,0,Fast
4169,CLM104168,4169,20240420,0,,0.0,0.0,Low,Low,0,Fast
4170,CLM104169,4170,20231215,0,,0.0,0.0,Low,Low,0,Fast
4171,CLM104170,4171,20220505,0,,0.0,0.0,Low,Low,0,Fast
4172,CLM104171,4172,20241228,0,,0.0,0.0,Low,Low,0,Fast
4173,CLM104172,4173,20241206,0,,0.0,0.0,Low,Low,0,Fast
4174,CLM104173,4174,20240602,0,,0.0,0.0,Low,Low,0,Fast
4175,CLM104174,4175,20220130,0,,0.0,0.0,Low,Low,0,Fast
4176,CLM104175,4176,20221008,0,,0.0,0.0,Low,Low,0,Fast
4177,CLM104176,4177,20240712,80504,High,1.0,1.0,High,Low,21,Delayed
4178,CLM104177,4178,20230103,0,,0.0,0.0,Low,Low,0,Fast
4179,CLM104178,4179,20230510,0,,0.0,0.0,Low,Low,0,Fast
4180,CLM104179,4180,20241114,104319,Very High,1.0,1.0,High,High,6,Standard
4181,CLM104180,4181,20231219,0,,0.0,0.0,Low,Low,0,Fast
4182,CLM104181,4182,20241013,0,,0.0,0.0,Low,Low,0,Fast
4183,CLM104182,4183,20230829,0,,0.0,0.0,Low,Low,0,Fast
4184,CLM104183,4184,20230110,0,,0.0,0.0,Low,Low,0,Fast
4185,CLM104184,4185,20231001,0,,0.0,0.0,Low,Low,0,Fast
4186,CLM104185,4186,20241114,0,,0.0,0.0,Low,Low,0,Fast
4187,CLM104186,4187,20220426,0,,0.0,0.0,Low,Low,0,Fast
4188,CLM104187,4188,20220217,0,,0.0,0.0,Low,Low,0,Fast
4189,CLM104188,4189,20220409,0,,0.0,0.0,Low,Low,0,Fast
4190,CLM104189,4190,20230209,0,,0.0,0.0,Low,Low,0,Fast
4191,CLM104190,4191,20231116,0,,0.0,0.0,Low,Low,0,Fast
4192,CLM104191,4192,20240621,0,,0.0,0.0,Low,Low,0,Fast
4193,CLM104192,4193,20230518,0,,0.0,0.0,Low,Low,0,Fast
4194,CLM104193,4194,20240612,0,,0.0,0.0,Low,Low,0,Fast
4195,CLM104194,4195,20220915,0,,0.0,0.0,Low,Low,0,Fast
4196,CLM104195,4196,20240423,0,,0.0,0.0,Low,Low,0,Fast
4197,CLM104196,4197,20220501,0,,0.0,0.0,Low,Low,0,Fast
4198,CLM104197,4198,20240320,0,,0.0,0.0,Low,Low,0,Fast
4199,CLM104198,4199,20240904,0,,0.0,0.0,Low,Low,0,Fast
4200,CLM104199,4200,20220223,0,,0.0,0.0,Low,Low,0,Fast
4201,CLM104200,4201,20241015,0,,0.0,0.0,Low,Low,0,Fast
4202,CLM104201,4202,20240223,0,,0.0,0.0,Low,Low,0,Fast
4203,CLM104202,4203,20220829,0,,0.0,0.0,Low,Low,0,Fast
4204,CLM104203,4204,20230428,0,,0.0,0.0,Low,Low,0,Fast
4205,CLM104204,4205,20241009,0,,0.0,0.0,Low,Low,0,Fast
4206,CLM104205,4206,20220706,0,,0.0,0.0,Low,Low,0,Fast
4207,CLM104206,4207,20231018,0,,0.0,0.0,Low,Low,0,Fast
4208,CLM104207,4208,20220919,0,,0.0,0.0,Low,Low,0,Fast
4209,CLM104208,4209,20240810,0,,0.0,0.0,Low,Low,0,Fast
4210,CLM104209,4210,20230506,0,,0.0,0.0,Low,Low,0,Fast
4211,CLM104210,4211,20230307,0,,0.0,0.0,Low,Low,0,Fast
4212,CLM104211,4212,20220827,0,,0.0,0.0,Low,Low,0,Fast
4213,CLM104212,4213,20221031,0,,0.0,0.0,Low,Low,0,Fast
4214,CLM104213,4214,20221025,0,,0.0,0.0,Low,Low,0,Fast
4215,CLM104214,4215,20220317,0,,0.0,0.0,Low,Low,0,Fast
4216,CLM104215,4216,20240925,0,,0.0,0.0,Low,Low,0,Fast
4217,CLM104216,4217,20231004,0,,0.0,0.0,Low,Low,0,Fast
4218,CLM104217,4218,20240406,0,,0.0,0.0,Low,Low,0,Fast
4219,CLM104218,4219,20221010,0,,0.0,0.0,Low,Low,0,Fast
4220,CLM104219,4220,20230814,0,,0.0,0.0,Low,Low,0,Fast
4221,CLM104220,4221,20220313,0,,0.0,0.0,Low,Low,0,Fast
4222,CLM104221,4222,20231204,62530,High,1.0,1.0,High,Low,2,Fast
4223,CLM104222,4223,20230729,0,,0.0,0.0,Low,Low,0,Fast
4224,CLM104223,4224,20240926,0,,0.0,0.0,Low,Low,0,Fast
4225,CLM104224,4225,20240610,0,,0.0,0.0,Low,Low,0,Fast
4226,CLM104225,4226,20220112,0,,0.0,0.0,Low,Low,0,Fast
4227,CLM104226,4227,20220521,0,,0.0,0.0,Low,Low,0,Fast
4228,CLM104227,4228,20220117,0,,0.0,0.0,Low,Low,0,Fast
4229,CLM104228,4229,20241222,0,,0.0,0.0,Low,Low,0,Fast
4230,CLM104229,4230,20220910,0,,0.0,0.0,Low,Low,0,Fast
4231,CLM104230,4231,20230410,0,,0.0,0.0,Low,Low,0,Fast
4232,CLM104231,4232,20230111,0,,0.0,0.0,Low,Low,0,Fast
4233,CLM104232,4233,20240907,0,,0.0,0.0,Low,Low,0,Fast
4234,CLM104233,4234,20230604,0,,0.0,0.0,Low,Low,0,Fast
4235,CLM104234,4235,20220331,63219,High,1.0,1.0,High,Low,10,Delayed
4236,CLM104235,4236,20231221,0,,0.0,0.0,Low,Low,0,Fast
4237,CLM104236,4237,20240314,24229,Low,1.0,1.0,Medium,Low,9,Delayed
4238,CLM104237,4238,20240306,0,,0.0,0.0,Low,Low,0,Fast
4239,CLM104238,4239,20230922,0,,0.0,0.0,Low,Low,0,Fast
4240,CLM104239,4240,20220317,0,,0.0,0.0,Low,Low,0,Fast
4241,CLM104240,4241,20240714,0,,0.0,0.0,Low,Low,0,Fast
4242,CLM104241,4242,20230204,0,,0.0,0.0,Low,Low,0,Fast
4243,CLM104242,4243,20240827,0,,0.0,0.0,Low,Low,0,Fast
4244,CLM104243,4244,20241230,0,,0.0,0.0,Low,Low,0,Fast
4245,CLM104244,4245,20240307,0,,0.0,0.0,Low,Low,0,Fast
4246,CLM104245,4246,20220714,0,,0.0,0.0,Low,Low,0,Fast
4247,CLM104246,4247,20220816,0,,0.0,0.0,Low,Low,0,Fast
4248,CLM104247,4248,20230406,0,,0.0,0.0,Low,Low,0,Fast
4249,CLM104248,4249,20230910,0,,0.0,0.0,Low,Low,0,Fast
4250,CLM104249,4250,20241110,0,,0.0,0.0,Low,Low,0,Fast
4251,CLM104250,4251,20220305,0,,0.0,0.0,Low,Low,0,Fast
4252,CLM104251,4252,20220614,0,,0.0,0.0,Low,Low,0,Fast
4253,CLM104252,4253,20220127,0,,0.0,0.0,Low,Low,0,Fast
4254,CLM104253,4254,20241008,0,,0.0,0.0,Low,Low,0,Fast
4255,CLM104254,4255,20221012,0,,0.0,0.0,Low,Low,0,Fast
4256,CLM104255,4256,20221008,0,,0.0,0.0,Low,Low,0,Fast
4257,CLM104256,4257,20240417,0,,0.0,0.0,Low,Low,0,Fast
4258,CLM104257,4258,20240410,0,,0.0,0.0,Low,Low,0,Fast
4259,CLM104258,4259,20240706,0,,0.0,0.0,Low,Low,0,Fast
4260,CLM104259,4260,20220812,0,,0.0,0.0,Low,Low,0,Fast
4261,CLM104260,4261,20240223,0,,0.0,0.0,Low,Low,0,Fast
4262,CLM104261,4262,20240822,0,,0.0,0.0,Low,Low,0,Fast
4263,CLM104262,4263,20240807,0,,0.0,0.0,Low,Low,0,Fast
4264,CLM104263,4264,20241119,0,,0.0,0.0,Low,Low,0,Fast
4265,CLM104264,4265,20220214,0,,0.0,0.0,Low,Low,0,Fast
4266,CLM104265,4266,20230416,0,,0.0,0.0,Low,Low,0,Fast
4267,CLM104266,4267,20220203,63819,High,1.0,1.0,High,Low,4,Standard
4268,CLM104267,4268,20231015,0,,0.0,0.0,Low,Low,0,Fast
4269,CLM104268,4269,20240409,0,,0.0,0.0,Low,Low,0,Fast
4270,CLM104269,4270,20220809,0,,0.0,0.0,Low,Low,0,Fast
4271,CLM104270,4271,20230618,0,,0.0,0.0,Low,Low,0,Fast
4272,CLM104271,4272,20231123,0,,0.0,0.0,Low,Low,0,Fast
4273,CLM104272,4273,20240720,0,,0.0,0.0,Low,Low,0,Fast
4274,CLM104273,4274,20240420,0,,0.0,0.0,Low,Low,0,Fast
4275,CLM104274,4275,20241007,0,,0.0,0.0,Low,Low,0,Fast
4276,CLM104275,4276,20230805,0,,0.0,0.0,Low,Low,0,Fast
4277,CLM104276,4277,20220827,0,,0.0,0.0,Low,Low,0,Fast
