underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
22796,22796,22796,22796,20231116,34,Medium,0.34,Approved,Auto Approve,False,2,-5,2,97.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22797,22797,22797,22797,20230905,13,Low,0.13,Approved,Auto Approve,False,7,-1,1,90.29,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22798,22798,22798,22798,20220705,98,Very High,0.98,Rejected,Reject,False,18,25,7,96.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22799,22799,22799,22799,20231127,75,High,0.75,Rejected,Reject,False,11,27,3,90.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22800,22800,22800,22800,20220803,66,High,0.66,Manual Review,Refer Underwriter,True,21,7,3,85.07,Manual,John,Within SLA,True,UW_AI_v2.0
22801,22801,22801,22801,20250628,76,High,0.76,Rejected,Reject,False,13,23,4,77.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22802,22802,22802,22802,20220804,75,High,0.75,Rejected,Reject,False,19,31,4,82.55,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22803,22803,22803,22803,20220129,95,Very High,0.95,Rejected,Reject,False,23,24,1,79.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22804,22804,22804,22804,20220412,29,Low,0.29,Approved,Auto Approve,False,4,-7,1,98.96,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22805,22805,22805,22805,20220503,51,Medium,0.51,Manual Review,Refer Underwriter,True,50,1,4,84.97,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22806,22806,22806,22806,20220223,55,Medium,0.55,Manual Review,Refer Underwriter,True,85,14,7,97.53,Manual,Priya,SLA Breached,True,UW_AI_v1.0
22807,22807,22807,22807,20250730,92,Very High,0.92,Rejected,Reject,False,12,22,2,83.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22808,22808,22808,22808,20260626,32,Medium,0.32,Approved,Auto Approve,False,7,1,4,78.08,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22809,22809,22809,22809,20250214,78,High,0.78,Rejected,Reject,False,12,17,1,95.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22810,22810,22810,22810,20230908,40,Medium,0.4,Manual Review,Refer Underwriter,True,70,5,4,86.68,Manual,David,SLA Breached,True,UW_AI_v1.0
22811,22811,22811,22811,20230711,83,Very High,0.83,Rejected,Reject,False,24,25,2,96.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22812,22812,22812,22812,20220424,65,High,0.65,Manual Review,Refer Underwriter,True,64,9,5,89.11,Manual,John,SLA Breached,True,UW_AI_v1.1
22813,22813,22813,22813,20240504,71,High,0.71,Rejected,Reject,False,21,32,7,77.48,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22814,22814,22814,22814,20260416,80,Very High,0.8,Rejected,Reject,False,7,31,4,75.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22815,22815,22815,22815,20231107,37,Medium,0.37,Manual Review,Refer Underwriter,True,72,5,2,78.97,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
22816,22816,22816,22816,20240903,66,High,0.66,Manual Review,Refer Underwriter,True,86,13,4,82.99,Manual,Alice,SLA Breached,True,UW_AI_v1.1
22817,22817,22817,22817,20231202,30,Medium,0.3,Approved,Auto Approve,False,3,-2,1,85.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22818,22818,22818,22818,20250809,68,High,0.68,Manual Review,Refer Underwriter,True,60,6,6,96.53,Manual,Priya,SLA Breached,True,UW_AI_v2.0
22819,22819,22819,22819,20250503,59,Medium,0.59,Manual Review,Refer Underwriter,True,60,10,7,96.89,Manual,John,SLA Breached,True,UW_AI_v1.0
22820,22820,22820,22820,20221019,10,Low,0.1,Approved,Auto Approve,False,5,-9,4,86.37,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22821,22821,22821,22821,20220918,71,High,0.71,Rejected,Reject,False,24,30,6,91.34,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22822,22822,22822,22822,20250515,95,Very High,0.95,Rejected,Reject,False,13,28,4,78.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22823,22823,22823,22823,20230718,18,Low,0.18,Approved,Auto Approve,False,6,-3,3,98.7,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22824,22824,22824,22824,20220218,53,Medium,0.53,Manual Review,Refer Underwriter,True,31,2,7,83.41,Manual,David,SLA Breached,True,UW_AI_v2.0
22825,22825,22825,22825,20241026,54,Medium,0.54,Manual Review,Refer Underwriter,True,60,4,3,91.14,Manual,David,SLA Breached,True,UW_AI_v1.1
22826,22826,22826,22826,20230114,79,High,0.79,Rejected,Reject,False,10,24,2,88.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22827,22827,22827,22827,20251118,21,Low,0.21,Approved,Auto Approve,False,7,-1,7,94.08,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22828,22828,22828,22828,20220812,59,Medium,0.59,Manual Review,Refer Underwriter,True,29,8,5,99.71,Manual,Rahul,Within SLA,True,UW_AI_v1.0
22829,22829,22829,22829,20241112,64,High,0.64,Manual Review,Refer Underwriter,True,63,12,1,85.83,Manual,Alice,SLA Breached,True,UW_AI_v1.0
22830,22830,22830,22830,20241004,50,Medium,0.5,Manual Review,Refer Underwriter,True,72,9,2,82.39,Manual,John,SLA Breached,True,UW_AI_v2.0
22831,22831,22831,22831,20231019,67,High,0.67,Manual Review,Refer Underwriter,True,82,2,7,77.51,Manual,David,SLA Breached,True,UW_AI_v1.0
22832,22832,22832,22832,20220420,52,Medium,0.52,Manual Review,Refer Underwriter,True,76,4,7,94.72,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22833,22833,22833,22833,20231225,66,High,0.66,Manual Review,Refer Underwriter,True,68,14,6,82.76,Manual,Priya,SLA Breached,True,UW_AI_v2.0
22834,22834,22834,22834,20230707,20,Low,0.2,Approved,Auto Approve,False,4,-4,4,86.05,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22835,22835,22835,22835,20251123,69,High,0.69,Manual Review,Refer Underwriter,True,87,3,3,98.82,Manual,John,SLA Breached,True,UW_AI_v2.0
22836,22836,22836,22836,20250410,52,Medium,0.52,Manual Review,Refer Underwriter,True,77,5,4,98.58,Manual,David,SLA Breached,True,UW_AI_v1.1
22837,22837,22837,22837,20241002,58,Medium,0.58,Manual Review,Refer Underwriter,True,67,6,3,92.28,Manual,Priya,SLA Breached,True,UW_AI_v2.0
22838,22838,22838,22838,20231129,66,High,0.66,Manual Review,Refer Underwriter,True,70,5,6,77.58,Manual,David,SLA Breached,True,UW_AI_v2.0
22839,22839,22839,22839,20231227,10,Low,0.1,Approved,Auto Approve,False,4,1,2,86.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22840,22840,22840,22840,20221102,83,Very High,0.83,Rejected,Reject,False,13,24,5,97.62,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22841,22841,22841,22841,20260507,37,Medium,0.37,Manual Review,Refer Underwriter,True,23,3,4,87.55,Manual,John,Within SLA,True,UW_AI_v1.1
22842,22842,22842,22842,20260525,75,High,0.75,Rejected,Reject,False,22,15,6,99.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22843,22843,22843,22843,20260928,76,High,0.76,Rejected,Reject,False,8,20,7,79.7,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22844,22844,22844,22844,20240816,46,Medium,0.46,Manual Review,Refer Underwriter,True,51,0,7,89.88,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
22845,22845,22845,22845,20240811,34,Medium,0.34,Approved,Auto Approve,False,6,-4,4,79.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22846,22846,22846,22846,20250320,11,Low,0.11,Approved,Auto Approve,False,7,-6,2,94.82,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22847,22847,22847,22847,20251222,44,Medium,0.44,Manual Review,Refer Underwriter,True,52,11,5,97.85,Manual,Priya,SLA Breached,True,UW_AI_v1.1
22848,22848,22848,22848,20230913,65,High,0.65,Manual Review,Refer Underwriter,True,89,4,6,76.54,Manual,Priya,SLA Breached,True,UW_AI_v2.0
22849,22849,22849,22849,20260130,18,Low,0.18,Approved,Auto Approve,False,5,2,4,85.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22850,22850,22850,22850,20230922,65,High,0.65,Manual Review,Refer Underwriter,True,87,3,5,75.95,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22851,22851,22851,22851,20240526,68,High,0.68,Manual Review,Refer Underwriter,True,21,13,3,76.71,Manual,Priya,Within SLA,True,UW_AI_v1.1
22852,22852,22852,22852,20260619,59,Medium,0.59,Manual Review,Refer Underwriter,True,83,0,6,84.16,Manual,David,SLA Breached,True,UW_AI_v1.1
22853,22853,22853,22853,20261127,71,High,0.71,Rejected,Reject,False,20,26,2,89.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22854,22854,22854,22854,20230710,94,Very High,0.94,Rejected,Reject,False,23,28,4,96.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22855,22855,22855,22855,20220308,48,Medium,0.48,Manual Review,Refer Underwriter,True,21,7,6,98.59,Manual,John,Within SLA,True,UW_AI_v2.0
22856,22856,22856,22856,20250325,62,High,0.62,Manual Review,Refer Underwriter,True,79,7,6,81.69,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22857,22857,22857,22857,20240414,38,Medium,0.38,Manual Review,Refer Underwriter,True,21,4,2,80.58,Manual,David,Within SLA,True,UW_AI_v2.0
22858,22858,22858,22858,20220725,98,Very High,0.98,Rejected,Reject,False,14,17,1,78.94,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22859,22859,22859,22859,20240225,98,Very High,0.98,Rejected,Reject,False,19,22,6,75.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22860,22860,22860,22860,20220604,61,High,0.61,Manual Review,Refer Underwriter,True,59,3,7,88.32,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22861,22861,22861,22861,20260911,33,Medium,0.33,Approved,Auto Approve,False,3,3,1,88.23,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22862,22862,22862,22862,20260313,41,Medium,0.41,Manual Review,Refer Underwriter,True,27,9,2,77.13,Manual,Alice,Within SLA,True,UW_AI_v2.0
22863,22863,22863,22863,20260515,93,Very High,0.93,Rejected,Reject,False,22,19,1,75.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22864,22864,22864,22864,20250102,72,High,0.72,Rejected,Reject,False,17,33,4,84.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22865,22865,22865,22865,20241208,66,High,0.66,Manual Review,Refer Underwriter,True,81,3,1,76.96,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
22866,22866,22866,22866,20240222,5,Low,0.05,Approved,Auto Approve,False,3,0,5,76.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22867,22867,22867,22867,20260130,76,High,0.76,Rejected,Reject,False,11,19,3,87.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22868,22868,22868,22868,20230808,56,Medium,0.56,Manual Review,Refer Underwriter,True,68,0,6,95.23,Manual,Alice,SLA Breached,True,UW_AI_v1.0
22869,22869,22869,22869,20231209,61,High,0.61,Manual Review,Refer Underwriter,True,40,4,3,91.65,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22870,22870,22870,22870,20220628,61,High,0.61,Manual Review,Refer Underwriter,True,77,7,3,78.82,Manual,David,SLA Breached,True,UW_AI_v2.0
22871,22871,22871,22871,20241207,70,High,0.7,Rejected,Reject,False,17,27,2,91.46,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22872,22872,22872,22872,20241231,85,Very High,0.85,Rejected,Reject,False,7,27,3,83.73,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22873,22873,22873,22873,20220423,65,High,0.65,Manual Review,Refer Underwriter,True,69,9,1,77.14,Manual,John,SLA Breached,True,UW_AI_v1.1
22874,22874,22874,22874,20240127,56,Medium,0.56,Manual Review,Refer Underwriter,True,41,4,2,84.21,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22875,22875,22875,22875,20240615,53,Medium,0.53,Manual Review,Refer Underwriter,True,22,12,5,96.56,Manual,Priya,Within SLA,True,UW_AI_v2.0
22876,22876,22876,22876,20240331,27,Low,0.27,Approved,Auto Approve,False,6,0,2,80.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22877,22877,22877,22877,20220608,89,Very High,0.89,Rejected,Reject,False,21,25,5,87.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22878,22878,22878,22878,20240225,97,Very High,0.97,Rejected,Reject,False,12,23,2,83.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22879,22879,22879,22879,20261209,73,High,0.73,Rejected,Reject,False,21,15,2,94.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22880,22880,22880,22880,20241119,25,Low,0.25,Approved,Auto Approve,False,2,-1,2,89.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22881,22881,22881,22881,20250125,62,High,0.62,Manual Review,Refer Underwriter,True,47,4,6,85.2,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
22882,22882,22882,22882,20220908,13,Low,0.13,Approved,Auto Approve,False,7,-8,7,85.84,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22883,22883,22883,22883,20260323,75,High,0.75,Rejected,Reject,False,7,25,6,97.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22884,22884,22884,22884,20250120,86,Very High,0.86,Rejected,Reject,False,13,24,1,81.28,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22885,22885,22885,22885,20220423,83,Very High,0.83,Rejected,Reject,False,23,19,2,77.08,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22886,22886,22886,22886,20220916,62,High,0.62,Manual Review,Refer Underwriter,True,80,11,1,96.25,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22887,22887,22887,22887,20220417,93,Very High,0.93,Rejected,Reject,False,7,32,2,86.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22888,22888,22888,22888,20230729,52,Medium,0.52,Manual Review,Refer Underwriter,True,81,5,2,76.21,Manual,David,SLA Breached,True,UW_AI_v1.0
22889,22889,22889,22889,20251114,84,Very High,0.84,Rejected,Reject,False,18,19,7,97.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22890,22890,22890,22890,20240917,65,High,0.65,Manual Review,Refer Underwriter,True,54,8,4,90.63,Manual,John,SLA Breached,True,UW_AI_v1.0
22891,22891,22891,22891,20251013,88,Very High,0.88,Rejected,Reject,False,11,34,7,81.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22892,22892,22892,22892,20261212,41,Medium,0.41,Manual Review,Refer Underwriter,True,65,4,4,92.39,Manual,John,SLA Breached,True,UW_AI_v2.0
22893,22893,22893,22893,20250507,9,Low,0.09,Approved,Auto Approve,False,4,0,1,81.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22894,22894,22894,22894,20230303,37,Medium,0.37,Manual Review,Refer Underwriter,True,32,2,5,84.72,Manual,John,SLA Breached,True,UW_AI_v1.1
22895,22895,22895,22895,20260210,69,High,0.69,Manual Review,Refer Underwriter,True,60,4,6,83.8,Manual,Alice,SLA Breached,True,UW_AI_v1.0
22896,22896,22896,22896,20240508,11,Low,0.11,Approved,Auto Approve,False,3,2,2,93.57,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22897,22897,22897,22897,20260307,46,Medium,0.46,Manual Review,Refer Underwriter,True,25,1,7,77.65,Manual,Rahul,Within SLA,True,UW_AI_v1.0
22898,22898,22898,22898,20260809,64,High,0.64,Manual Review,Refer Underwriter,True,37,1,1,82.02,Manual,David,SLA Breached,True,UW_AI_v1.1
22899,22899,22899,22899,20240706,8,Low,0.08,Approved,Auto Approve,False,5,-8,1,97.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22900,22900,22900,22900,20260516,8,Low,0.08,Approved,Auto Approve,False,3,4,3,97.02,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22901,22901,22901,22901,20250217,81,Very High,0.81,Rejected,Reject,False,20,33,6,99.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22902,22902,22902,22902,20260516,22,Low,0.22,Approved,Auto Approve,False,6,-2,1,75.67,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22903,22903,22903,22903,20250825,54,Medium,0.54,Manual Review,Refer Underwriter,True,82,4,6,77.86,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22904,22904,22904,22904,20260411,79,High,0.79,Rejected,Reject,False,13,34,3,99.11,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22905,22905,22905,22905,20230919,17,Low,0.17,Approved,Auto Approve,False,5,-5,4,82.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22906,22906,22906,22906,20230420,35,Medium,0.35,Manual Review,Refer Underwriter,True,62,4,5,93.11,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22907,22907,22907,22907,20230706,46,Medium,0.46,Manual Review,Refer Underwriter,True,31,6,2,98.57,Manual,John,SLA Breached,True,UW_AI_v1.1
22908,22908,22908,22908,20221210,74,High,0.74,Rejected,Reject,False,9,32,7,95.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22909,22909,22909,22909,20230920,15,Low,0.15,Approved,Auto Approve,False,6,-1,5,84.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22910,22910,22910,22910,20220516,25,Low,0.25,Approved,Auto Approve,False,4,4,5,90.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22911,22911,22911,22911,20221004,30,Medium,0.3,Approved,Auto Approve,False,2,-10,4,85.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22912,22912,22912,22912,20260406,19,Low,0.19,Approved,Auto Approve,False,3,-5,7,82.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22913,22913,22913,22913,20220131,28,Low,0.28,Approved,Auto Approve,False,2,4,2,93.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22914,22914,22914,22914,20220904,64,High,0.64,Manual Review,Refer Underwriter,True,23,0,7,99.42,Manual,John,Within SLA,True,UW_AI_v2.0
22915,22915,22915,22915,20230215,86,Very High,0.86,Rejected,Reject,False,13,24,7,86.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22916,22916,22916,22916,20220127,76,High,0.76,Rejected,Reject,False,6,34,2,88.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22917,22917,22917,22917,20220314,39,Medium,0.39,Manual Review,Refer Underwriter,True,53,7,4,85.83,Manual,Alice,SLA Breached,True,UW_AI_v1.1
22918,22918,22918,22918,20250125,32,Medium,0.32,Approved,Auto Approve,False,3,0,2,99.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22919,22919,22919,22919,20231104,33,Medium,0.33,Approved,Auto Approve,False,4,0,5,93.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22920,22920,22920,22920,20251001,56,Medium,0.56,Manual Review,Refer Underwriter,True,86,2,4,87.52,Manual,Alice,SLA Breached,True,UW_AI_v1.1
22921,22921,22921,22921,20230421,66,High,0.66,Manual Review,Refer Underwriter,True,25,8,4,93.95,Manual,David,Within SLA,True,UW_AI_v1.1
22922,22922,22922,22922,20250816,60,High,0.6,Manual Review,Refer Underwriter,True,23,0,3,78.7,Manual,David,Within SLA,True,UW_AI_v2.0
22923,22923,22923,22923,20250815,6,Low,0.06,Approved,Auto Approve,False,2,4,7,75.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22924,22924,22924,22924,20221014,86,Very High,0.86,Rejected,Reject,False,12,30,2,87.7,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
22925,22925,22925,22925,20260112,69,High,0.69,Manual Review,Refer Underwriter,True,61,6,4,92.26,Manual,Alice,SLA Breached,True,UW_AI_v2.0
22926,22926,22926,22926,20220731,67,High,0.67,Manual Review,Refer Underwriter,True,82,3,2,77.59,Manual,John,SLA Breached,True,UW_AI_v1.1
22927,22927,22927,22927,20250104,64,High,0.64,Manual Review,Refer Underwriter,True,60,9,3,81.56,Manual,Alice,SLA Breached,True,UW_AI_v1.1
22928,22928,22928,22928,20230205,70,High,0.7,Rejected,Reject,False,11,33,7,99.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22929,22929,22929,22929,20231017,18,Low,0.18,Approved,Auto Approve,False,6,-6,2,79.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22930,22930,22930,22930,20241123,32,Medium,0.32,Approved,Auto Approve,False,4,2,5,79.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
22931,22931,22931,22931,20230513,48,Medium,0.48,Manual Review,Refer Underwriter,True,89,13,2,84.39,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
22932,22932,22932,22932,20240427,64,High,0.64,Manual Review,Refer Underwriter,True,61,11,4,99.88,Manual,Alice,SLA Breached,True,UW_AI_v1.0
22933,22933,22933,22933,20260320,25,Low,0.25,Approved,Auto Approve,False,7,-3,3,82.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
22934,22934,22934,22934,20250913,88,Very High,0.88,Rejected,Reject,False,6,32,5,80.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
