policy_sk,policy_id,customer_sk,policy_tenure,policy_tenure_band,policy_type,policy_status,coverage_type,load_date,source_system
17682,ID83914,17682,0.277815739778975,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17683,ID04010,17683,0.3778618955661,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17684,ID75537,17684,0.091077644391062,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17685,ID03950,17685,1.02559664633991,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17686,ID75663,17686,1.09782362077831,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17687,ID75681,17687,1.01003610681619,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17688,ID48898,17688,0.406137720905461,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17689,ID94113,17689,1.02700193249104,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17690,ID19194,17690,1.17527820731433,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17691,ID48864,17691,0.09518240827188,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17692,ID48877,17692,0.617022790479536,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17693,ID17685,17693,0.19632228521654,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17694,ID17688,17694,0.259873534612132,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17695,ID91740,17695,0.080997894906597,< 6 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17696,ID32409,17696,0.874894423012613,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17697,ID34303,17697,1.28577985349887,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17698,ID42038,17698,0.079881367148848,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17699,ID42018,17699,1.22124798757684,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17700,ID86288,17700,1.14033111038233,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17701,ID62345,17701,1.00950886983353,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17702,ID21576,17702,0.652098161280401,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17703,ID44687,17703,1.03505961241678,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17704,ID30818,17704,0.843380641545774,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17705,ID11431,17705,0.607171593966986,6-12 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17706,ID11389,17706,1.23125769146464,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17707,ID62311,17707,0.813476652823522,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17708,ID27650,17708,1.08357466354089,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17709,ID83862,17709,0.716338720146779,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17710,ID17716,17710,0.010111365098278,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17711,ID51533,17711,0.965125200913318,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17712,ID51536,17712,0.223185689325067,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17713,ID51520,17713,0.576586010615346,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17714,ID03967,17714,1.20854853236541,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17715,ID03968,17715,1.07048357402992,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17716,ID27611,17716,0.660815545919073,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17717,ID27613,17717,0.785163867891201,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17718,ID03946,17718,1.09104868620311,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17719,ID62292,17719,0.460584385940668,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17720,ID62187,17720,0.032413232243251,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17721,ID42146,17721,0.340663828721731,< 6 Months,Comprehensive,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17722,ID42153,17722,0.096906096165914,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17723,ID90002,17723,0.423031099319771,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17724,ID42119,17724,0.412584859235514,< 6 Months,Comprehensive,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17725,ID96921,17725,0.119127461859751,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17726,ID96926,17726,1.21378694350366,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17727,ID75779,17727,0.037113661704646,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17728,ID51472,17728,0.058811380949151,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17729,ID51495,17729,0.404577302523098,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17730,ID75647,17730,0.175599732275845,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17731,ID34241,17731,0.086555010417115,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17732,ID83889,17732,0.628105096320896,6-12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17733,ID83891,17733,0.131693880696376,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17734,ID03891,17734,0.096696712425223,< 6 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17735,ID11445,17735,0.348536775039932,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17736,ID42094,17736,1.2380984839947,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17737,ID86313,17737,1.09572735441492,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17738,ID11464,17738,0.002886477816167,< 6 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17739,ID62198,17739,0.099878067895421,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17740,ID62202,17740,0.11449361496561,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17741,ID95481,17741,1.19593718524339,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17742,ID51384,17742,1.13536821769736,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17743,ID34137,17743,1.24017717849555,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17744,ID34166,17744,0.653132688236219,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17745,ID34168,17745,0.607941432744556,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17746,ID03854,17746,0.478449556749661,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17747,ID27643,17747,0.485310542675135,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17748,ID75819,17748,0.841445793814902,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17749,ID75797,17749,0.0905229739076,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17750,ID89558,17750,1.01704710994473,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17751,ID44621,17751,0.233964376332825,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17752,ID44602,17752,1.0119066234022,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17753,ID13797,17753,0.101533268676586,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17754,ID86325,17754,0.655566286149355,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17755,ID42196,17755,0.47404907673846,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17756,ID42203,17756,0.611182365454535,6-12 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17757,ID51345,17757,1.21956128492733,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17758,ID51329,17758,0.199938623641272,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17759,ID51338,17759,0.287712098982682,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17760,ID29909,17760,0.169037813298869,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17761,ID88306,17761,0.13711020349673,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17762,ID51434,17762,0.095452264785198,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17763,ID17760,17763,0.241402462951666,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17764,ID42181,17764,0.527084092228513,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17765,ID11527,17765,0.372959586990445,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17766,ID11539,17766,1.10779956362164,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17767,ID13766,17767,0.920822702224428,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17768,ID13770,17768,1.19385141046544,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17769,ID13753,17769,0.346432614403042,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17770,ID13756,17770,0.199569963107314,< 6 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17771,ID80802,17771,0.575066730874845,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17772,ID62106,17772,0.06242339959369,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17773,ID86334,17773,0.63095232048574,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17774,ID03807,17774,0.797482512561208,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17775,ID34147,17775,0.698161329523124,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17776,ID75846,17776,0.833543024239914,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17777,ID03841,17777,0.166123994140517,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17778,ID83338,17778,1.12825697814531,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17779,ID83343,17779,0.888728501263202,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17780,ID78908,17780,0.152200036525879,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17781,ID78890,17781,1.06117026883459,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17782,ID48965,17782,0.499666499509056,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17783,ID21633,17783,1.07456971642399,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17784,ID44618,17784,0.077238128626757,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17785,ID58293,17785,0.011097228474474,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17786,ID58339,17786,0.023257893626198,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17787,ID86329,17787,0.120064100538053,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17788,ID42265,17788,0.102365722929417,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17789,ID19105,17789,0.873343955536836,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17790,ID83333,17790,0.286840538996667,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17791,ID02183,17791,0.361496063102412,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17792,ID02188,17792,0.514344174329335,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17793,ID03812,17793,0.145946043833555,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17794,ID83857,17794,1.07456484457396,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17795,ID75864,17795,0.800184162078758,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17796,ID51269,17796,0.442603194136119,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17797,ID51278,17797,0.011076549935931,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17798,ID51255,17798,0.077842192818831,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17799,ID27687,17799,0.081415015209636,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17800,ID34116,17800,1.17706400769813,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17801,ID51290,17801,0.316119690957686,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17802,ID49010,17802,1.23153765396924,> 12 Months,Third Party,Cancelled,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17803,ID17800,17803,0.124958476539682,< 6 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17804,ID17802,17804,0.16661710554359,< 6 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17805,ID88317,17805,0.041167378939907,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17806,ID34127,17806,0.219036154910119,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17807,ID34130,17807,0.809738924902935,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17808,ID27711,17808,1.24281604309583,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17809,ID01085,17809,0.114527448609197,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17810,ID80823,17810,0.337361296032766,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17811,ID80826,17811,1.10880333569455,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17812,ID44573,17812,0.032417021553757,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17813,ID81393,17813,0.520558857388488,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17814,ID30863,17814,0.96932445924658,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17815,ID22913,17815,0.40613927777755,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17816,ID42275,17816,0.562230971890036,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17817,ID89976,17817,0.049382949382269,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17818,ID11585,17818,0.596538130558735,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17819,ID11588,17819,0.550781150723643,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17820,ID51180,17820,0.087285050083791,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17821,ID88347,17821,1.09025354201738,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17822,ID51223,17822,1.10777048033061,> 12 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17823,ID49007,17823,0.569076761918437,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17824,ID03739,17824,0.36516516166087,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17825,ID75997,17825,1.09719035152797,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17826,ID34021,17826,1.2144613319829,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17827,ID34095,17827,1.07148052010548,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17828,ID27722,17828,0.128907305703413,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17829,ID34076,17829,0.458558247711235,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17830,ID22933,17830,0.32983797126255,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17831,ID58308,17831,1.1517500421067,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17832,ID58316,17832,0.745792026832752,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
17833,ID81364,17833,0.25155912553198,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17834,ID00771,17834,0.696768567871838,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17835,ID87001,17835,0.391472111072566,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
17836,ID61950,17836,0.301630152681949,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17837,ID62008,17837,0.280206760698095,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
17838,ID62009,17838,1.13567189125825,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
