customer_sk,gender,customer_age,has_driving_license,previously_insured,region,age_band
15033,Female,27,1,1,21.0,26-35
15034,Male,42,1,0,15.0,36-45
15035,Female,29,1,1,5.0,26-35
15036,Male,21,1,0,28.0,18-25
15037,Male,43,1,0,30.0,36-45
15038,Female,61,1,0,46.0,60+
15039,Female,22,1,1,46.0,18-25
15040,Female,26,1,0,47.0,26-35
15041,Female,46,1,0,28.0,46-60
15042,Male,24,1,1,28.0,18-25
15043,Female,65,1,1,12.0,60+
15044,Male,24,1,1,15.0,18-25
15045,Female,43,1,0,28.0,36-45
15046,Male,54,1,1,28.0,46-60
15047,Female,21,1,0,47.0,18-25
15048,Male,24,1,1,29.0,18-25
15049,Female,21,1,0,11.0,18-25
15050,Male,36,1,1,28.0,36-45
15051,Male,54,1,0,0.0,46-60
15052,Male,51,1,0,15.0,46-60
15053,Male,44,1,0,28.0,36-45
15054,Male,40,1,1,39.0,36-45
15055,Male,53,1,1,30.0,46-60
15056,Female,37,1,0,28.0,36-45
15057,Female,25,1,0,50.0,18-25
15058,Female,30,1,1,28.0,26-35
15059,Male,42,1,0,28.0,36-45
15060,Male,22,1,1,3.0,18-25
15061,Female,63,1,1,28.0,60+
15062,Female,29,1,1,19.0,26-35
15063,Male,43,1,1,28.0,36-45
15064,Female,43,1,0,47.0,36-45
15065,Male,43,1,1,28.0,36-45
15066,Male,36,1,0,28.0,36-45
15067,Male,45,1,0,50.0,36-45
15068,Female,33,1,0,8.0,26-35
15069,Male,30,1,0,28.0,26-35
15070,Female,24,1,0,41.0,18-25
15071,Male,58,1,0,28.0,46-60
15072,Female,23,1,0,12.0,18-25
15073,Male,66,1,1,28.0,60+
15074,Male,39,1,0,28.0,36-45
15075,Female,24,1,1,30.0,18-25
15076,Male,22,1,1,10.0,18-25
15077,Male,59,1,0,14.0,46-60
15078,Male,65,0,1,41.0,60+
15079,Male,34,1,0,28.0,26-35
15080,Male,28,1,1,26.0,26-35
15081,Female,76,1,0,28.0,60+
15082,Female,25,1,1,41.0,18-25
15083,Female,61,1,0,10.0,60+
15084,Male,58,1,1,28.0,46-60
15085,Female,25,1,0,6.0,18-25
15086,Female,51,1,0,15.0,46-60
15087,Female,27,1,1,8.0,26-35
15088,Female,23,1,0,13.0,18-25
15089,Male,49,1,1,8.0,46-60
15090,Female,28,1,1,35.0,26-35
15091,Male,24,1,1,46.0,18-25
15092,Male,24,1,0,50.0,18-25
15093,Female,56,1,0,18.0,46-60
15094,Female,25,1,1,24.0,18-25
15095,Male,25,1,0,28.0,18-25
15096,Female,24,1,1,15.0,18-25
15097,Male,46,1,0,41.0,46-60
15098,Female,71,1,0,28.0,60+
15099,Male,42,1,1,50.0,36-45
15100,Female,40,1,1,28.0,36-45
15101,Female,44,1,0,19.0,36-45
15102,Female,73,1,1,15.0,60+
15103,Male,24,1,0,50.0,18-25
15104,Male,23,1,1,36.0,18-25
15105,Male,41,1,0,28.0,36-45
15106,Female,27,1,0,28.0,26-35
15107,Male,34,1,0,28.0,26-35
15108,Male,27,1,0,29.0,26-35
15109,Female,22,1,1,8.0,18-25
15110,Male,77,0,1,28.0,60+
15111,Female,22,1,1,7.0,18-25
15112,Male,49,1,1,21.0,46-60
15113,Female,36,1,1,35.0,36-45
15114,Female,61,1,0,28.0,60+
15115,Male,20,1,0,22.0,18-25
15116,Male,49,1,0,37.0,46-60
15117,Male,68,1,0,29.0,60+
15118,Male,42,1,0,29.0,36-45
15119,Male,46,1,0,28.0,46-60
15120,Male,37,1,1,30.0,36-45
15121,Female,65,1,1,48.0,60+
15122,Male,46,0,0,14.0,46-60
15123,Female,37,1,0,28.0,36-45
15124,Male,47,1,0,28.0,46-60
15125,Male,51,1,0,28.0,46-60
15126,Female,49,1,0,38.0,46-60
15127,Male,50,1,1,29.0,46-60
15128,Male,67,1,0,28.0,60+
15129,Male,41,1,0,39.0,36-45
15130,Female,23,1,1,11.0,18-25
15131,Female,25,1,1,47.0,18-25
15132,Male,37,1,0,28.0,36-45
15133,Female,21,1,0,15.0,18-25
15134,Female,46,1,1,43.0,46-60
15135,Female,26,1,1,41.0,26-35
15136,Female,58,1,0,28.0,46-60
15137,Female,21,1,0,28.0,18-25
15138,Male,31,1,1,18.0,26-35
15139,Male,41,1,0,28.0,36-45
15140,Male,22,1,1,8.0,18-25
15141,Female,25,1,1,11.0,18-25
15142,Female,50,1,0,28.0,46-60
15143,Male,36,1,0,30.0,36-45
15144,Male,39,1,0,28.0,36-45
15145,Female,26,1,0,15.0,26-35
15146,Male,27,1,1,41.0,26-35
15147,Female,53,1,0,39.0,46-60
15148,Male,52,1,0,28.0,46-60
15149,Male,52,1,0,36.0,46-60
15150,Male,25,1,1,30.0,18-25
15151,Female,21,1,0,28.0,18-25
15152,Male,56,1,0,37.0,46-60
15153,Female,70,1,1,13.0,60+
15154,Male,47,1,1,8.0,46-60
15155,Male,42,1,0,28.0,36-45
15156,Female,23,1,1,10.0,18-25
15157,Male,21,1,1,28.0,18-25
15158,Male,25,1,0,36.0,18-25
15159,Female,41,1,0,28.0,36-45
15160,Female,21,1,0,37.0,18-25
15161,Male,24,1,1,3.0,18-25
15162,Male,44,1,0,28.0,36-45
15163,Female,44,1,1,28.0,36-45
15164,Female,22,1,0,12.0,18-25
15165,Male,28,1,1,25.0,26-35
15166,Female,31,1,1,30.0,26-35
15167,Female,29,1,1,28.0,26-35
15168,Male,27,1,0,41.0,26-35
15169,Female,41,1,0,28.0,36-45
15170,Female,73,1,0,40.0,60+
15171,Female,21,1,1,8.0,18-25
15172,Female,29,1,1,33.0,26-35
15173,Male,21,1,0,46.0,18-25
15174,Female,26,1,1,4.0,26-35
15175,Male,67,1,0,35.0,60+
15176,Male,23,1,1,28.0,18-25
15177,Male,26,1,1,3.0,26-35
15178,Female,22,1,1,12.0,18-25
15179,Female,39,1,0,8.0,36-45
15180,Male,27,1,1,15.0,26-35
15181,Male,44,1,0,28.0,36-45
15182,Male,22,1,0,36.0,18-25
15183,Male,29,1,1,3.0,26-35
15184,Male,21,1,0,47.0,18-25
15185,Female,52,1,0,28.0,46-60
15186,Male,41,1,0,28.0,36-45
15187,Male,60,1,0,28.0,46-60
15188,Male,43,1,1,28.0,36-45
15189,Female,46,1,1,37.0,46-60
15190,Female,41,1,1,28.0,36-45
15191,Female,21,1,0,13.0,18-25
15192,Male,42,1,1,10.0,36-45
15193,Female,23,1,1,46.0,18-25
15194,Male,22,1,1,8.0,18-25
15195,Female,28,1,1,12.0,26-35
15196,Female,67,1,1,48.0,60+
15197,Male,67,1,0,30.0,60+
15198,Female,24,1,0,3.0,18-25
15199,Male,60,1,0,28.0,46-60
15200,Female,22,1,1,46.0,18-25
15201,Female,29,1,0,29.0,26-35
15202,Male,24,1,0,36.0,18-25
15203,Male,23,1,1,41.0,18-25
15204,Female,31,1,1,43.0,26-35
15205,Male,29,1,1,10.0,26-35
15206,Female,48,1,1,35.0,46-60
15207,Female,50,1,1,8.0,46-60
15208,Male,24,1,0,13.0,18-25
15209,Male,26,1,1,30.0,26-35
15210,Male,42,1,0,18.0,36-45
15211,Female,41,1,0,46.0,36-45
15212,Male,22,1,0,50.0,18-25
15213,Female,29,1,1,35.0,26-35
15214,Male,39,1,0,48.0,36-45
15215,Male,46,1,0,28.0,46-60
15216,Male,44,1,0,33.0,36-45
15217,Female,44,1,0,28.0,36-45
15218,Female,39,1,0,28.0,36-45
15219,Male,48,1,0,36.0,46-60
15220,Female,25,1,1,30.0,18-25
15221,Male,31,1,1,21.0,26-35
15222,Female,37,1,0,8.0,36-45
15223,Male,57,1,0,8.0,46-60
15224,Male,40,1,0,28.0,36-45
15225,Male,53,1,0,28.0,46-60
15226,Male,61,1,0,28.0,60+
15227,Female,52,1,1,18.0,46-60
15228,Female,24,1,1,4.0,18-25
15229,Male,30,1,0,13.0,26-35
15230,Female,44,1,0,28.0,36-45
15231,Male,54,1,0,33.0,46-60
15232,Female,21,1,0,12.0,18-25
15233,Male,56,1,0,8.0,46-60
15234,Male,22,1,1,6.0,18-25
15235,Male,33,1,0,50.0,26-35
15236,Female,26,1,1,25.0,26-35
15237,Male,49,1,0,28.0,46-60
15238,Female,23,1,0,28.0,18-25
15239,Male,64,1,1,41.0,60+
15240,Female,24,1,1,15.0,18-25
15241,Male,64,1,1,8.0,60+
15242,Female,45,1,0,50.0,36-45
15243,Male,33,1,1,15.0,26-35
15244,Male,48,1,0,28.0,46-60
15245,Male,75,1,0,28.0,60+
15246,Female,22,1,1,15.0,18-25
15247,Female,29,1,1,41.0,26-35
15248,Female,22,1,1,7.0,18-25
15249,Female,27,1,1,14.0,26-35
15250,Male,24,1,1,8.0,18-25
15251,Female,25,1,1,46.0,18-25
15252,Male,21,1,0,9.0,18-25
15253,Male,43,1,0,28.0,36-45
15254,Male,51,1,0,19.0,46-60
15255,Male,40,1,0,28.0,36-45
15256,Female,26,1,1,34.0,26-35
15257,Female,31,1,0,41.0,26-35
15258,Male,48,1,0,28.0,46-60
15259,Male,33,1,0,13.0,26-35
15260,Female,25,1,0,28.0,18-25
15261,Female,46,1,1,8.0,46-60
15262,Male,47,1,0,28.0,46-60
15263,Female,43,1,1,28.0,36-45
15264,Male,48,1,0,46.0,46-60
15265,Female,59,1,0,46.0,46-60
15266,Male,45,1,1,28.0,36-45
15267,Male,63,1,1,50.0,60+
15268,Male,68,1,0,28.0,60+
15269,Female,61,1,0,28.0,60+
15270,Female,75,1,0,0.0,60+
15271,Male,37,1,1,29.0,36-45
15272,Male,50,1,0,28.0,46-60
15273,Male,23,1,0,30.0,18-25
15274,Female,25,1,1,36.0,18-25
15275,Male,45,1,1,28.0,36-45
15276,Male,47,1,0,28.0,46-60
15277,Female,31,1,1,15.0,26-35
15278,Female,31,1,1,28.0,26-35
15279,Male,24,1,1,30.0,18-25
15280,Male,32,1,0,28.0,26-35
15281,Female,27,1,1,7.0,26-35
15282,Female,24,1,1,8.0,18-25
15283,Male,25,1,1,6.0,18-25
15284,Female,23,1,0,5.0,18-25
15285,Male,44,1,0,28.0,36-45
15286,Male,76,1,1,41.0,60+
15287,Female,25,1,1,10.0,18-25
15288,Male,24,1,1,10.0,18-25
15289,Male,79,1,1,48.0,60+
15290,Female,59,1,1,48.0,46-60
15291,Male,40,1,0,8.0,36-45
15292,Female,45,1,0,28.0,36-45
15293,Female,74,1,0,8.0,60+
15294,Female,38,1,0,8.0,36-45
15295,Female,23,1,1,14.0,18-25
15296,Female,63,1,0,37.0,60+
15297,Female,23,1,0,15.0,18-25
15298,Male,44,1,0,33.0,36-45
15299,Female,33,1,1,41.0,26-35
15300,Male,63,1,0,39.0,60+
15301,Female,64,1,0,33.0,60+
15302,Male,26,1,0,7.0,26-35
15303,Female,43,1,0,19.0,36-45
15304,Male,74,1,0,28.0,60+
15305,Female,46,1,0,28.0,46-60
15306,Female,28,1,1,18.0,26-35
15307,Male,41,1,0,10.0,36-45
15308,Female,40,1,0,3.0,36-45
15309,Male,49,1,0,19.0,46-60
15310,Male,40,1,0,28.0,36-45
15311,Female,42,1,1,28.0,36-45
15312,Female,34,1,0,28.0,26-35
15313,Male,60,1,0,28.0,46-60
15314,Male,60,1,0,11.0,46-60
15315,Female,80,1,0,28.0,60+
15316,Female,20,1,1,15.0,18-25
15317,Female,80,1,0,5.0,60+
15318,Male,21,1,0,8.0,18-25
15319,Female,78,1,0,33.0,60+
15320,Female,71,1,0,8.0,60+
15321,Male,37,1,0,0.0,36-45
15322,Female,75,1,1,28.0,60+
15323,Male,43,1,1,28.0,36-45
15324,Male,42,1,0,20.0,36-45
15325,Male,40,1,1,49.0,36-45
15326,Male,48,1,0,47.0,46-60
15327,Male,52,1,0,28.0,46-60
15328,Female,27,1,0,46.0,26-35
15329,Male,55,1,1,50.0,46-60
15330,Male,33,1,1,28.0,26-35
15331,Female,23,1,0,28.0,18-25
15332,Female,33,1,0,28.0,26-35
15333,Female,33,1,1,16.0,26-35
15334,Male,62,1,0,8.0,60+
15335,Female,21,1,0,36.0,18-25
15336,Male,65,0,0,28.0,60+
15337,Female,41,1,0,13.0,36-45
15338,Male,46,1,0,28.0,46-60
15339,Female,24,1,1,50.0,18-25
15340,Female,69,1,1,8.0,60+
15341,Male,32,1,0,28.0,26-35
15342,Male,67,1,0,33.0,60+
15343,Female,60,1,1,33.0,46-60
15344,Male,33,1,1,41.0,26-35
15345,Male,52,1,0,41.0,46-60
15346,Male,60,1,0,28.0,46-60
15347,Female,40,1,1,48.0,36-45
15348,Female,22,1,1,15.0,18-25
15349,Male,21,1,0,28.0,18-25
15350,Female,27,1,1,37.0,26-35
15351,Female,24,1,1,8.0,18-25
15352,Male,39,1,0,11.0,36-45
15353,Female,60,1,1,50.0,46-60
15354,Male,44,1,0,7.0,36-45
15355,Male,22,1,1,40.0,18-25
15356,Female,62,1,0,28.0,60+
15357,Male,34,1,0,9.0,26-35
15358,Male,34,1,0,44.0,26-35
15359,Male,48,1,0,46.0,46-60
15360,Female,41,1,0,28.0,36-45
15361,Female,45,1,0,28.0,36-45
15362,Male,35,1,0,2.0,26-35
15363,Male,40,1,0,3.0,36-45
15364,Male,40,1,0,28.0,36-45
15365,Male,45,1,0,28.0,36-45
15366,Female,25,1,1,41.0,18-25
15367,Male,39,1,0,9.0,36-45
15368,Male,23,1,0,8.0,18-25
15369,Female,44,1,0,29.0,36-45
15370,Male,23,1,0,30.0,18-25
15371,Male,23,1,1,6.0,18-25
15372,Male,29,1,0,5.0,26-35
15373,Female,38,1,1,9.0,36-45
15374,Male,25,1,0,28.0,18-25
15375,Female,78,1,0,24.0,60+
15376,Male,27,1,1,8.0,26-35
15377,Female,76,1,0,13.0,60+
15378,Female,26,1,0,6.0,26-35
15379,Female,43,1,0,26.0,36-45
15380,Female,22,1,1,11.0,18-25
15381,Male,52,1,1,50.0,46-60
15382,Female,22,1,1,37.0,18-25
15383,Female,43,1,0,28.0,36-45
15384,Female,49,1,0,28.0,46-60
15385,Male,45,1,0,28.0,36-45
15386,Male,64,1,0,28.0,60+
15387,Male,33,1,0,41.0,26-35
15388,Male,25,1,0,15.0,18-25
15389,Male,43,1,1,12.0,36-45
15390,Female,37,1,0,27.0,36-45
15391,Male,46,1,1,46.0,46-60
15392,Male,25,1,1,30.0,18-25
15393,Male,42,1,1,1.0,36-45
15394,Male,35,1,0,36.0,26-35
15395,Female,44,1,0,47.0,36-45
15396,Male,26,1,1,6.0,26-35
15397,Male,49,1,0,8.0,46-60
15398,Male,35,1,1,43.0,26-35
15399,Male,23,1,0,16.0,18-25
15400,Female,22,1,1,50.0,18-25
15401,Male,27,1,1,0.0,26-35
15402,Male,48,1,0,38.0,46-60
15403,Female,24,1,1,30.0,18-25
15404,Female,65,1,0,30.0,60+
15405,Male,20,1,0,15.0,18-25
15406,Male,26,1,1,28.0,26-35
15407,Female,21,1,0,31.0,18-25
15408,Female,22,1,0,28.0,18-25
15409,Male,25,1,1,6.0,18-25
15410,Male,25,1,1,8.0,18-25
15411,Female,27,1,0,14.0,26-35
15412,Female,45,1,1,37.0,36-45
15413,Female,54,1,0,28.0,46-60
15414,Male,70,1,0,29.0,60+
15415,Female,23,1,1,6.0,18-25
15416,Male,46,1,0,28.0,46-60
15417,Male,44,1,0,46.0,36-45
15418,Male,20,1,0,13.0,18-25
15419,Male,43,1,1,48.0,36-45
15420,Female,43,1,0,40.0,36-45
15421,Male,47,1,0,28.0,46-60
15422,Female,68,1,0,28.0,60+
15423,Female,25,1,1,28.0,18-25
15424,Female,39,1,0,28.0,36-45
15425,Male,29,1,0,35.0,26-35
15426,Female,51,1,0,8.0,46-60
15427,Male,24,1,1,8.0,18-25
15428,Female,23,1,1,9.0,18-25
15429,Female,71,1,0,28.0,60+
15430,Male,38,1,1,50.0,36-45
15431,Male,61,1,0,28.0,60+
15432,Female,24,1,1,30.0,18-25
15433,Male,51,1,0,45.0,46-60
15434,Male,33,1,1,28.0,26-35
15435,Male,35,1,1,28.0,26-35
15436,Female,26,1,1,32.0,26-35
15437,Male,27,1,1,8.0,26-35
15438,Male,24,1,1,17.0,18-25
15439,Male,45,1,0,33.0,36-45
15440,Female,25,1,0,26.0,18-25
15441,Male,28,1,1,15.0,26-35
15442,Male,28,1,0,29.0,26-35
15443,Female,37,1,0,3.0,36-45
15444,Female,37,1,0,20.0,36-45
15445,Female,52,1,0,28.0,46-60
15446,Male,64,1,0,8.0,60+
15447,Female,25,1,1,8.0,18-25
15448,Female,21,1,0,46.0,18-25
15449,Female,68,1,0,28.0,60+
15450,Male,24,1,1,10.0,18-25
15451,Female,24,1,1,8.0,18-25
15452,Female,23,1,1,10.0,18-25
15453,Female,25,1,0,30.0,18-25
15454,Male,61,1,0,21.0,60+
15455,Female,35,1,1,28.0,26-35
15456,Male,44,1,0,41.0,36-45
15457,Male,25,1,1,35.0,18-25
15458,Female,33,1,0,40.0,26-35
15459,Female,22,1,1,47.0,18-25
15460,Female,20,1,0,46.0,18-25
15461,Male,43,1,0,28.0,36-45
15462,Female,23,1,1,8.0,18-25
15463,Male,45,1,0,28.0,36-45
15464,Male,75,1,0,28.0,60+
15465,Male,24,1,0,28.0,18-25
15466,Female,42,1,0,9.0,36-45
15467,Male,22,1,0,28.0,18-25
15468,Female,50,1,1,45.0,46-60
15469,Female,25,1,1,3.0,18-25
15470,Female,26,1,1,11.0,26-35
15471,Female,69,1,1,28.0,60+
15472,Female,26,1,0,1.0,26-35
15473,Male,42,1,0,36.0,36-45
15474,Male,49,1,0,28.0,46-60
15475,Female,21,1,1,29.0,18-25
15476,Male,26,1,0,24.0,26-35
15477,Male,38,1,0,29.0,36-45
15478,Male,31,1,1,6.0,26-35
15479,Male,46,1,0,28.0,46-60
15480,Male,25,1,0,37.0,18-25
15481,Male,22,1,0,28.0,18-25
15482,Female,54,1,1,41.0,46-60
15483,Female,21,1,0,28.0,18-25
15484,Male,47,1,1,7.0,46-60
15485,Male,77,1,0,10.0,60+
15486,Male,48,1,0,41.0,46-60
15487,Female,23,1,1,10.0,18-25
15488,Female,21,1,1,8.0,18-25
15489,Female,23,1,0,15.0,18-25
15490,Female,22,1,1,15.0,18-25
15491,Female,23,1,1,14.0,18-25
15492,Female,58,1,0,28.0,46-60
15493,Male,31,1,1,15.0,26-35
15494,Male,48,1,1,44.0,46-60
15495,Male,60,1,0,31.0,46-60
15496,Male,54,1,0,25.0,46-60
15497,Female,25,1,0,32.0,18-25
15498,Male,29,1,1,41.0,26-35
15499,Male,23,1,0,46.0,18-25
15500,Female,47,1,0,8.0,46-60
15501,Female,41,1,0,28.0,36-45
15502,Female,24,1,0,45.0,18-25
15503,Female,55,1,0,28.0,46-60
15504,Female,45,1,0,28.0,36-45
15505,Female,23,1,1,29.0,18-25
15506,Female,31,1,0,15.0,26-35
15507,Male,24,1,1,31.0,18-25
15508,Male,23,1,1,6.0,18-25
15509,Female,26,1,1,46.0,26-35
15510,Female,21,1,0,9.0,18-25
15511,Male,44,1,1,8.0,36-45
15512,Female,32,1,0,8.0,26-35
15513,Male,60,1,0,42.0,46-60
15514,Male,50,1,0,17.0,46-60
15515,Male,22,1,0,24.0,18-25
15516,Female,23,1,0,36.0,18-25
15517,Female,45,1,0,11.0,36-45
15518,Male,45,1,0,28.0,36-45
15519,Male,71,1,1,28.0,60+
15520,Female,31,1,1,15.0,26-35
15521,Female,60,1,0,28.0,46-60
15522,Male,53,1,0,46.0,46-60
15523,Female,37,1,0,28.0,36-45
15524,Male,56,1,0,33.0,46-60
15525,Male,48,1,0,28.0,46-60
15526,Male,29,1,1,38.0,26-35
15527,Male,30,1,1,18.0,26-35
15528,Female,24,1,0,25.0,18-25
15529,Male,35,1,0,15.0,26-35
15530,Male,61,1,0,28.0,60+
15531,Female,33,1,0,30.0,26-35
15532,Male,46,1,0,41.0,46-60
15533,Male,69,1,0,28.0,60+
15534,Female,43,1,0,24.0,36-45
15535,Female,29,1,0,3.0,26-35
15536,Female,26,1,1,32.0,26-35
15537,Male,23,1,1,41.0,18-25
15538,Male,57,1,0,28.0,46-60
15539,Female,43,1,0,28.0,36-45
15540,Female,25,1,1,28.0,18-25
15541,Female,29,1,1,11.0,26-35
15542,Male,44,1,0,14.0,36-45
15543,Male,61,1,0,28.0,60+
15544,Female,42,1,0,28.0,36-45
15545,Male,55,1,1,8.0,46-60
15546,Male,59,1,1,7.0,46-60
15547,Male,66,1,1,7.0,60+
15548,Male,45,1,1,48.0,36-45
15549,Male,31,1,0,11.0,26-35
15550,Male,43,1,1,23.0,36-45
15551,Female,22,1,1,29.0,18-25
15552,Female,27,1,0,15.0,26-35
15553,Female,28,1,1,6.0,26-35
15554,Male,23,1,0,21.0,18-25
15555,Male,50,1,0,8.0,46-60
15556,Male,48,1,0,41.0,46-60
15557,Male,30,1,0,45.0,26-35
15558,Female,26,1,1,8.0,26-35
15559,Male,23,1,0,8.0,18-25
15560,Female,36,1,1,0.0,36-45
15561,Male,68,1,1,46.0,60+
15562,Female,34,1,1,41.0,26-35
15563,Male,24,1,1,8.0,18-25
15564,Female,49,1,1,43.0,46-60
15565,Female,37,1,0,11.0,36-45
15566,Male,64,1,1,28.0,60+
15567,Female,53,1,0,28.0,46-60
15568,Female,22,1,0,37.0,18-25
15569,Female,48,1,0,29.0,46-60
15570,Male,26,1,1,35.0,26-35
15571,Female,25,1,1,8.0,18-25
15572,Male,72,1,0,28.0,60+
15573,Female,24,1,0,37.0,18-25
15574,Female,48,1,1,47.0,46-60
15575,Male,25,1,0,28.0,18-25
15576,Male,37,1,1,8.0,36-45
15577,Female,25,1,0,33.0,18-25
15578,Female,25,1,0,10.0,18-25
15579,Female,78,1,0,41.0,60+
15580,Female,45,1,1,29.0,36-45
15581,Male,79,1,1,47.0,60+
15582,Female,46,1,0,46.0,46-60
15583,Female,65,1,0,28.0,60+
15584,Female,25,1,0,47.0,18-25
15585,Male,20,1,1,3.0,18-25
15586,Male,44,1,0,1.0,36-45
15587,Male,25,1,1,41.0,18-25
15588,Female,24,1,1,6.0,18-25
15589,Male,47,1,0,43.0,46-60
15590,Male,26,1,1,28.0,26-35
15591,Female,64,1,0,28.0,60+
15592,Female,39,1,0,28.0,36-45
15593,Male,62,1,0,28.0,60+
15594,Male,23,1,1,13.0,18-25
15595,Female,68,1,0,28.0,60+
15596,Female,79,1,1,39.0,60+
15597,Male,21,1,0,45.0,18-25
15598,Female,50,1,1,28.0,46-60
15599,Male,21,1,0,30.0,18-25
15600,Female,27,1,0,32.0,26-35
15601,Male,69,1,0,8.0,60+
15602,Female,29,1,1,28.0,26-35
15603,Male,51,1,0,11.0,46-60
15604,Male,44,1,0,5.0,36-45
15605,Male,45,1,1,30.0,36-45
15606,Female,27,1,0,26.0,26-35
15607,Female,70,1,1,8.0,60+
15608,Female,62,1,0,28.0,60+
15609,Female,40,1,0,28.0,36-45
15610,Female,21,1,1,46.0,18-25
15611,Female,22,1,1,30.0,18-25
15612,Male,40,1,0,34.0,36-45
15613,Female,23,1,1,6.0,18-25
15614,Male,53,1,0,28.0,46-60
15615,Female,24,1,0,12.0,18-25
15616,Male,29,1,0,33.0,26-35
15617,Male,28,1,1,21.0,26-35
15618,Male,51,1,1,47.0,46-60
15619,Female,22,1,1,30.0,18-25
15620,Male,24,1,0,23.0,18-25
15621,Female,26,1,1,28.0,26-35
15622,Male,58,1,0,18.0,46-60
15623,Female,52,1,0,28.0,46-60
15624,Male,25,1,1,30.0,18-25
15625,Male,45,1,0,28.0,36-45
15626,Female,25,1,1,29.0,18-25
15627,Male,51,1,0,28.0,46-60
15628,Female,22,1,1,8.0,18-25
15629,Male,49,1,1,48.0,46-60
15630,Male,24,1,1,30.0,18-25
15631,Female,30,1,1,41.0,26-35
15632,Male,34,1,1,47.0,26-35
15633,Male,25,1,1,28.0,18-25
15634,Female,28,1,1,41.0,26-35
15635,Male,62,1,0,4.0,60+
15636,Female,24,1,1,6.0,18-25
15637,Male,53,1,0,8.0,46-60
15638,Male,45,1,0,28.0,36-45
15639,Male,23,1,1,8.0,18-25
15640,Female,24,1,0,3.0,18-25
15641,Male,60,1,0,28.0,46-60
15642,Female,50,1,0,8.0,46-60
15643,Female,24,1,1,45.0,18-25
15644,Female,50,1,0,28.0,46-60
15645,Female,35,1,1,28.0,26-35
15646,Male,46,1,1,28.0,46-60
15647,Male,24,1,1,28.0,18-25
15648,Female,47,1,0,47.0,46-60
15649,Male,39,1,0,28.0,36-45
15650,Female,20,1,1,46.0,18-25
15651,Female,43,1,0,28.0,36-45
15652,Female,53,1,0,47.0,46-60
15653,Female,82,0,0,36.0,60+
15654,Male,37,1,0,11.0,36-45
15655,Male,37,1,0,28.0,36-45
15656,Female,21,1,1,46.0,18-25
15657,Male,24,1,1,8.0,18-25
15658,Female,25,1,1,8.0,18-25
15659,Female,45,1,1,38.0,36-45
15660,Female,23,1,1,28.0,18-25
15661,Male,22,1,0,28.0,18-25
15662,Male,46,1,0,28.0,46-60
15663,Male,46,1,0,28.0,46-60
15664,Female,68,1,0,41.0,60+
15665,Female,28,1,1,12.0,26-35
15666,Male,50,1,0,36.0,46-60
15667,Male,51,1,0,28.0,46-60
15668,Female,64,1,0,47.0,60+
15669,Male,29,1,0,28.0,26-35
15670,Male,45,1,1,28.0,36-45
15671,Female,22,1,1,30.0,18-25
15672,Female,43,1,0,28.0,36-45
15673,Male,27,1,0,41.0,26-35
15674,Female,50,1,0,28.0,46-60
15675,Male,42,1,1,19.0,36-45
15676,Female,64,1,1,8.0,60+
15677,Male,33,1,0,32.0,26-35
15678,Male,56,1,0,28.0,46-60
15679,Female,28,1,1,21.0,26-35
15680,Male,56,1,0,2.0,46-60
15681,Male,44,1,0,29.0,36-45
15682,Female,23,1,0,41.0,18-25
15683,Male,77,1,1,28.0,60+
15684,Female,21,1,1,46.0,18-25
15685,Male,24,1,1,18.0,18-25
15686,Male,52,1,0,52.0,46-60
15687,Male,25,1,1,11.0,18-25
15688,Male,40,1,0,46.0,36-45
15689,Male,37,1,1,28.0,36-45
15690,Female,42,1,1,48.0,36-45
15691,Male,21,1,1,18.0,18-25
15692,Female,52,1,1,45.0,46-60
15693,Male,45,1,0,3.0,36-45
15694,Female,38,1,0,35.0,36-45
15695,Female,20,1,1,8.0,18-25
15696,Male,21,1,1,15.0,18-25
15697,Male,22,1,1,15.0,18-25
15698,Female,54,1,0,28.0,46-60
15699,Male,30,1,0,48.0,26-35
15700,Male,51,1,0,28.0,46-60
15701,Female,21,1,1,15.0,18-25
15702,Male,23,1,1,11.0,18-25
15703,Male,23,1,1,8.0,18-25
15704,Male,47,1,0,30.0,46-60
15705,Female,40,1,0,15.0,36-45
15706,Female,24,1,0,15.0,18-25
15707,Male,22,1,1,28.0,18-25
15708,Female,23,1,1,41.0,18-25
15709,Male,51,1,0,28.0,46-60
15710,Male,24,1,0,37.0,18-25
15711,Female,41,1,0,28.0,36-45
15712,Male,54,1,0,47.0,46-60
15713,Male,48,1,0,8.0,46-60
15714,Female,40,1,0,34.0,36-45
15715,Female,71,1,0,46.0,60+
15716,Male,45,1,0,28.0,36-45
15717,Male,38,1,0,20.0,36-45
15718,Male,64,1,0,28.0,60+
15719,Female,25,1,0,8.0,18-25
15720,Female,23,1,1,14.0,18-25
15721,Female,67,1,1,15.0,60+
15722,Male,48,1,1,28.0,46-60
15723,Female,34,1,0,28.0,26-35
15724,Male,43,1,0,28.0,36-45
15725,Male,24,1,1,43.0,18-25
15726,Male,36,1,0,36.0,36-45
15727,Female,37,1,1,29.0,36-45
15728,Male,25,1,1,3.0,18-25
15729,Female,31,1,1,15.0,26-35
15730,Male,23,1,1,46.0,18-25
15731,Male,34,1,1,18.0,26-35
15732,Female,73,1,0,8.0,60+
15733,Male,38,1,0,28.0,36-45
15734,Female,24,1,1,50.0,18-25
