customer_sk,customer_id,gender,customer_age,age_band,has_driving_license,driving_license_status,previously_insured,insurance_history,customer_segment,region,risk_profile
21886,CUST021886,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,6.0,High
21887,CUST021887,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21888,CUST021888,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
21889,CUST021889,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,10.0,High
21890,CUST021890,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
21891,CUST021891,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,10.0,High
21892,CUST021892,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21893,CUST021893,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21894,CUST021894,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,14.0,High
21895,CUST021895,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,12.0,High
21896,CUST021896,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
21897,CUST021897,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21898,CUST021898,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
21899,CUST021899,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
21900,CUST021900,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,21.0,High
21901,CUST021901,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,18.0,High
21902,CUST021902,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,18.0,High
21903,CUST021903,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,6.0,High
21904,CUST021904,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,7.0,High
21905,CUST021905,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
21906,CUST021906,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
21907,CUST021907,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21908,CUST021908,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,50.0,High
21909,CUST021909,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,13.0,High
21910,CUST021910,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,11.0,High
21911,CUST021911,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,3.0,High
21912,CUST021912,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
21913,CUST021913,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21914,CUST021914,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,13.0,High
21915,CUST021915,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,10.0,High
21916,CUST021916,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
21917,CUST021917,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,27.0,High
21918,CUST021918,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,13.0,High
21919,CUST021919,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,38.0,High
21920,CUST021920,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
21921,CUST021921,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
21922,CUST021922,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,18.0,High
21923,CUST021923,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,30.0,High
21924,CUST021924,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21925,CUST021925,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,3.0,High
21926,CUST021926,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,36.0,High
21927,CUST021927,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21928,CUST021928,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
21929,CUST021929,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,2.0,High
21930,CUST021930,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
21931,CUST021931,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
21932,CUST021932,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
21933,CUST021933,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,35.0,High
21934,CUST021934,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21935,CUST021935,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
21936,CUST021936,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,25.0,High
21937,CUST021937,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,26.0,High
21938,CUST021938,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21939,CUST021939,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,36.0,High
21940,CUST021940,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,48.0,High
21941,CUST021941,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,34.0,High
21942,CUST021942,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
21943,CUST021943,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21944,CUST021944,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21945,CUST021945,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
21946,CUST021946,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,21.0,High
21947,CUST021947,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
21948,CUST021948,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,17.0,High
21949,CUST021949,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
21950,CUST021950,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21951,CUST021951,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,50.0,High
21952,CUST021952,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
21953,CUST021953,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21954,CUST021954,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,43.0,High
21955,CUST021955,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
21956,CUST021956,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,11.0,High
21957,CUST021957,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,5.0,High
21958,CUST021958,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,4.0,High
21959,CUST021959,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,46.0,High
21960,CUST021960,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21961,CUST021961,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
21962,CUST021962,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,50.0,High
21963,CUST021963,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21964,CUST021964,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,31.0,High
21965,CUST021965,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,14.0,High
21966,CUST021966,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,28.0,High
21967,CUST021967,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
21968,CUST021968,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,10.0,High
21969,CUST021969,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,14.0,High
21970,CUST021970,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
21971,CUST021971,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21972,CUST021972,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,32.0,High
21973,CUST021973,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,24.0,High
21974,CUST021974,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
21975,CUST021975,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
21976,CUST021976,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,46.0,High
21977,CUST021977,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
21978,CUST021978,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,27.0,High
21979,CUST021979,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
21980,CUST021980,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21981,CUST021981,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
21982,CUST021982,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,50.0,High
21983,CUST021983,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
21984,CUST021984,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,15.0,High
21985,CUST021985,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,47.0,High
21986,CUST021986,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
21987,CUST021987,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,50.0,High
21988,CUST021988,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,9.0,High
21989,CUST021989,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,28.0,High
21990,CUST021990,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,36.0,High
21991,CUST021991,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
21992,CUST021992,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,15.0,High
21993,CUST021993,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
21994,CUST021994,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
21995,CUST021995,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,25.0,High
21996,CUST021996,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,37.0,High
21997,CUST021997,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,27.0,High
21998,CUST021998,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,50.0,High
21999,CUST021999,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
22000,CUST022000,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,33.0,High
22001,CUST022001,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,26.0,High
22002,CUST022002,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,3.0,High
22003,CUST022003,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
22004,CUST022004,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
22005,CUST022005,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,9.0,High
22006,CUST022006,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,35.0,High
22007,CUST022007,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22008,CUST022008,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,11.0,High
22009,CUST022009,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,11.0,High
22010,CUST022010,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,24.0,High
22011,CUST022011,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
22012,CUST022012,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,14.0,High
22013,CUST022013,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,37.0,High
22014,CUST022014,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,30.0,High
22015,CUST022015,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,28.0,High
22016,CUST022016,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
22017,CUST022017,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,32.0,High
22018,CUST022018,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,3.0,High
22019,CUST022019,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,30.0,High
22020,CUST022020,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
22021,CUST022021,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22022,CUST022022,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,30.0,High
22023,CUST022023,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,11.0,High
22024,CUST022024,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,10.0,High
22025,CUST022025,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,50.0,High
22026,CUST022026,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,35.0,High
22027,CUST022027,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,3.0,High
22028,CUST022028,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22029,CUST022029,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,29.0,High
22030,CUST022030,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,50.0,High
22031,CUST022031,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,45.0,High
22032,CUST022032,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
22033,CUST022033,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,3.0,High
22034,CUST022034,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,28.0,High
22035,CUST022035,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
22036,CUST022036,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,47.0,High
22037,CUST022037,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,41.0,High
22038,CUST022038,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,35.0,High
22039,CUST022039,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22040,CUST022040,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,7.0,High
22041,CUST022041,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,46.0,High
22042,CUST022042,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,13.0,High
22043,CUST022043,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,8.0,High
22044,CUST022044,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,15.0,High
22045,CUST022045,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,15.0,High
22046,CUST022046,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,36.0,High
22047,CUST022047,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,15.0,High
22048,CUST022048,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,13.0,High
22049,CUST022049,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,45.0,High
22050,CUST022050,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22051,CUST022051,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
22052,CUST022052,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,6.0,High
22053,CUST022053,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,45.0,High
22054,CUST022054,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
22055,CUST022055,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,15.0,High
22056,CUST022056,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,46.0,High
22057,CUST022057,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
22058,CUST022058,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
22059,CUST022059,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,13.0,High
22060,CUST022060,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,11.0,High
22061,CUST022061,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,2.0,High
22062,CUST022062,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,47.0,High
22063,CUST022063,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,46.0,High
22064,CUST022064,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,2.0,High
22065,CUST022065,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
22066,CUST022066,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
22067,CUST022067,Female,24,18-25,1,Licensed,0,First Time Buyer,New Customer,41.0,High
22068,CUST022068,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,33.0,High
22069,CUST022069,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
22070,CUST022070,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,2.0,High
22071,CUST022071,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,3.0,High
22072,CUST022072,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,49.0,High
22073,CUST022073,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,20.0,High
22074,CUST022074,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,10.0,High
22075,CUST022075,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,36.0,High
22076,CUST022076,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22077,CUST022077,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,2.0,High
22078,CUST022078,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
22079,CUST022079,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,50.0,High
22080,CUST022080,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,46.0,High
22081,CUST022081,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,28.0,High
22082,CUST022082,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22083,CUST022083,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,47.0,High
22084,CUST022084,Male,24,18-25,1,Licensed,0,First Time Buyer,New Customer,30.0,High
22085,CUST022085,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
22086,CUST022086,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,46.0,High
22087,CUST022087,Male,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,6.0,High
22088,CUST022088,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,29.0,High
22089,CUST022089,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,30.0,High
22090,CUST022090,Female,24,18-25,1,Licensed,1,Previously Insured,Existing Customer,8.0,High
