policy_id,airbags,is_esc,is_tpms,is_parking_sensors,is_parking_camera,is_brake_assist,is_power_steering,is_speed_alert,ncap_rating,safety_score
ID63154,2,0,0,1,0,0,1,1,2,39.1
ID41548,2,0,0,1,0,0,1,1,5,57.1
ID07565,2,0,0,1,0,0,1,1,0,27.1
ID69182,2,0,0,1,0,0,1,1,2,39.1
ID37985,6,1,1,1,1,1,1,1,3,88.0
ID52824,2,0,0,1,0,0,1,1,0,27.1
ID79726,2,0,0,1,0,1,1,1,2,44.9
ID79709,2,1,0,1,1,1,1,0,5,68.6
ID31911,2,0,0,1,0,0,1,1,0,27.1
ID07520,2,0,0,1,0,0,1,1,0,27.1
ID69262,6,1,1,1,1,1,1,1,3,88.0
ID37974,6,1,1,1,1,1,1,1,3,88.0
ID23306,2,0,0,1,0,0,1,1,2,39.1
ID07467,6,1,0,1,1,1,1,1,0,64.3
ID25403,2,0,0,1,0,0,1,1,0,27.1
ID38004,2,0,0,1,0,0,1,1,5,57.1
ID63202,2,0,0,1,1,0,1,1,4,56.9
ID07489,2,0,0,1,0,0,1,1,0,27.1
ID37941,6,1,0,1,1,1,1,1,0,64.3
ID69213,2,0,0,1,0,0,1,1,2,39.1
ID07522,2,0,0,1,0,1,1,1,2,44.9
ID31905,2,0,0,1,0,0,1,1,0,27.1
ID48038,2,0,0,1,0,1,1,1,2,44.9
ID48033,6,1,0,1,1,1,1,1,0,64.3
ID19695,6,1,1,1,1,1,1,1,3,88.0
ID86134,1,0,0,1,0,0,0,1,0,16.4
ID41572,2,0,0,1,0,1,1,1,2,44.9
ID41566,2,0,0,1,0,0,1,1,0,27.1
ID69294,2,0,0,1,0,0,1,1,0,27.1
ID85021,2,0,0,1,0,0,1,1,2,39.1
ID07433,2,0,0,1,0,0,1,1,0,27.1
ID07424,2,0,0,1,0,1,1,1,2,44.9
ID94491,6,1,1,1,1,1,1,1,3,88.0
ID53017,6,1,1,1,1,1,1,1,3,88.0
ID01764,6,1,1,1,1,1,1,1,3,88.0
ID83200,2,0,0,1,0,0,1,1,2,39.1
ID79707,2,0,0,1,0,1,1,1,2,44.9
ID28950,2,0,0,1,0,0,1,1,0,27.1
ID94507,2,0,0,1,0,0,1,1,2,39.1
ID19730,2,0,0,1,1,0,1,1,4,56.9
ID19727,2,0,0,1,0,1,1,1,2,44.9
ID79664,2,0,0,1,0,1,1,1,2,44.9
ID41631,1,0,0,1,0,0,0,1,0,16.4
ID63012,6,1,1,1,1,1,1,1,3,88.0
ID41580,2,0,0,1,0,1,1,1,2,44.9
ID41616,2,0,0,1,0,0,1,1,0,27.1
ID07468,2,0,0,1,0,0,1,1,2,39.1
ID96256,2,0,0,1,0,0,1,1,0,27.1
ID96252,2,0,0,1,0,0,1,1,5,57.1
ID07400,2,0,0,1,0,1,1,1,2,44.9
ID53042,2,0,0,1,1,0,1,1,4,56.9
ID53060,2,0,0,1,0,1,1,1,2,44.9
ID19718,2,0,0,1,0,0,1,1,2,39.1
ID19717,6,1,1,1,1,1,1,1,3,88.0
ID79574,2,0,0,1,0,0,1,1,0,27.1
ID31956,2,0,0,1,0,1,1,1,2,44.9
ID28919,6,1,0,1,1,1,1,1,0,64.3
ID62988,2,0,0,1,0,0,1,1,2,39.1
ID62978,6,1,1,1,1,1,1,1,3,88.0
ID62977,6,1,1,1,1,1,1,1,3,88.0
ID11036,2,0,0,1,0,1,1,1,2,44.9
ID11017,2,0,0,1,0,0,1,1,0,27.1
ID63021,2,0,0,1,1,0,1,1,4,56.9
ID25493,6,1,1,1,1,1,1,1,3,88.0
ID84981,2,0,0,0,1,0,1,1,2,39.1
ID69489,2,0,0,1,0,1,1,1,2,44.9
ID07395,2,0,0,1,1,0,1,1,4,56.9
ID37825,6,1,1,1,1,1,1,1,3,88.0
ID48005,2,0,0,1,0,0,1,1,0,27.1
ID53097,2,0,0,1,0,0,1,1,2,39.1
ID01834,2,0,0,1,1,0,1,1,4,56.9
ID25504,2,0,0,1,0,1,1,1,2,44.9
ID41685,2,0,0,0,1,0,1,1,2,39.1
ID86175,2,1,0,1,1,1,1,1,2,56.3
ID86169,2,0,0,1,0,0,1,1,0,27.1
ID84973,2,0,0,1,0,0,1,1,0,27.1
ID96265,2,0,0,1,0,1,1,1,2,44.9
ID69594,2,0,0,1,0,0,1,1,0,27.1
ID53113,2,0,0,1,0,1,1,1,2,44.9
ID87957,2,0,0,1,0,0,1,1,0,27.1
ID87966,2,0,0,1,0,1,1,1,2,44.9
ID16762,2,0,0,1,0,1,1,1,2,44.9
ID47938,2,0,0,1,1,0,1,1,4,56.9
ID01858,6,1,1,1,1,1,1,1,3,88.0
ID01813,6,1,1,1,1,1,1,1,3,88.0
ID79559,2,0,0,0,1,0,1,1,2,39.1
ID79533,2,0,0,1,0,0,1,1,2,39.1
ID25511,2,0,0,1,0,1,1,1,2,44.9
ID86165,2,0,0,1,0,0,1,1,2,39.1
ID62936,2,0,0,1,0,0,1,1,5,57.1
ID11074,2,0,0,1,0,0,1,1,0,27.1
ID41668,2,0,0,1,0,0,1,1,0,27.1
ID25529,2,0,0,1,0,0,1,1,5,57.1
ID25518,2,0,0,1,0,0,1,1,0,27.1
ID53166,2,0,0,1,0,0,1,1,2,39.1
ID53152,2,0,0,1,0,1,1,1,2,44.9
ID53185,6,1,1,1,1,1,1,1,3,88.0
ID79439,6,1,1,1,1,1,1,1,3,88.0
ID32039,2,0,0,1,0,0,1,1,5,57.1
ID79527,6,1,1,1,1,1,1,1,3,88.0
ID01837,2,0,0,1,0,1,1,1,2,44.9
ID32003,2,0,0,1,0,0,1,1,2,39.1
ID79484,2,0,0,1,0,0,1,1,0,27.1
ID79481,2,0,0,1,0,1,1,1,2,44.9
ID79504,6,1,0,1,1,1,1,1,0,64.3
ID62902,6,1,1,1,1,1,1,1,3,88.0
ID95572,2,0,0,1,0,1,1,1,2,44.9
ID86168,2,0,0,0,1,0,1,1,2,39.1
ID07332,2,0,0,1,0,0,1,1,0,27.1
ID07325,6,1,1,1,1,1,1,1,3,88.0
ID69692,2,0,0,1,0,0,1,1,0,27.1
ID25552,2,0,0,1,0,0,1,1,0,27.1
ID94530,2,0,0,1,0,1,1,1,2,44.9
ID19790,2,0,0,1,0,0,1,1,2,39.1
ID19786,2,0,0,1,0,0,1,1,0,27.1
ID53209,2,0,0,1,0,0,1,1,5,57.1
ID32025,2,0,0,1,0,0,1,1,0,27.1
ID79536,2,0,0,1,0,0,1,1,0,27.1
ID28836,2,0,0,1,0,1,1,1,2,44.9
ID28830,2,1,0,1,1,1,1,0,5,68.6
ID16695,2,0,0,1,0,1,1,1,2,44.9
ID16673,2,0,0,0,1,0,1,1,2,39.1
ID79431,2,0,0,0,1,0,1,1,2,39.1
ID83245,2,0,0,1,0,0,1,1,0,27.1
ID62815,2,0,0,0,1,0,1,1,2,39.1
ID86182,2,0,0,1,0,0,1,1,2,39.1
ID37821,6,1,1,1,1,1,1,1,3,88.0
ID69581,6,1,1,1,1,1,1,1,3,88.0
ID69729,2,0,0,1,0,0,1,1,0,27.1
ID25554,6,1,1,1,1,1,1,1,3,88.0
ID25553,2,0,0,1,0,0,1,1,2,39.1
ID01875,1,0,0,1,0,0,0,1,0,16.4
ID87941,6,1,1,1,1,1,1,1,3,88.0
ID87952,2,0,0,1,0,0,1,1,2,39.1
ID53301,6,1,1,1,1,1,1,1,3,88.0
ID53359,2,1,0,1,1,1,1,0,5,68.6
ID47803,6,1,1,1,1,1,1,1,3,88.0
ID47796,2,0,0,1,0,0,1,1,0,27.1
ID28789,2,0,0,1,0,0,1,1,0,27.1
ID53256,6,1,0,1,1,1,1,1,0,64.3
ID28841,2,0,0,1,0,1,1,1,2,44.9
ID62776,2,0,0,1,1,0,1,1,4,56.9
ID25515,2,0,0,1,0,1,1,1,2,44.9
ID69662,2,0,0,1,0,0,1,1,2,39.1
ID69678,2,0,0,1,0,0,1,1,2,39.1
ID11188,6,1,1,1,1,1,1,1,3,88.0
ID90042,2,0,0,1,0,1,1,1,2,44.9
ID23161,6,1,1,1,1,1,1,1,3,88.0
ID62702,2,0,0,1,0,1,1,1,2,44.9
ID11173,2,0,0,1,0,0,1,1,2,39.1
ID32180,6,1,1,1,1,1,1,1,3,88.0
ID79352,6,1,1,1,1,1,1,1,3,88.0
ID32121,6,1,1,1,1,1,1,1,3,88.0
ID69818,6,1,1,1,1,1,1,1,3,88.0
ID11199,6,1,1,1,1,1,1,1,3,88.0
ID11197,6,1,1,1,1,1,1,1,3,88.0
ID62617,2,0,0,1,0,1,1,1,2,44.9
ID25587,2,0,0,1,0,0,1,1,0,27.1
ID69834,2,0,0,0,1,0,1,1,2,39.1
ID69855,2,0,0,1,0,1,1,1,2,44.9
ID62767,2,0,0,1,0,0,1,1,0,27.1
ID25536,6,1,1,1,1,1,1,1,3,88.0
ID37775,6,1,1,1,1,1,1,1,3,88.0
ID84941,1,0,0,1,0,0,0,1,0,16.4
ID69785,2,0,0,1,0,1,1,1,2,44.9
ID69805,6,1,1,1,1,1,1,1,3,88.0
ID79292,2,0,0,0,1,0,1,1,2,39.1
ID79282,2,0,0,1,0,1,1,1,2,44.9
ID91784,6,1,1,1,1,1,1,1,3,88.0
ID37680,2,0,0,1,0,1,1,1,2,44.9
ID62652,6,1,1,1,1,1,1,1,3,88.0
ID62670,2,0,0,1,0,0,1,1,2,39.1
ID69865,2,0,0,1,0,0,1,1,0,27.1
ID84924,6,1,1,1,1,1,1,1,3,88.0
ID37628,2,0,0,0,1,0,1,1,2,39.1
ID37648,2,0,0,1,0,0,1,1,0,27.1
ID37644,2,0,0,1,0,0,1,1,0,27.1
ID16646,2,0,0,1,0,1,1,1,2,44.9
ID53370,2,0,0,1,1,0,1,1,4,56.9
ID53391,2,0,0,1,1,0,1,1,4,56.9
ID47790,6,1,1,1,1,1,1,1,3,88.0
ID47856,2,0,0,1,0,0,1,1,2,39.1
ID87900,2,0,0,1,0,0,1,1,0,27.1
ID02011,2,0,0,1,0,0,1,1,2,39.1
ID01969,2,0,0,1,0,0,1,1,0,27.1
ID11259,6,1,0,1,1,1,1,1,0,64.3
ID23135,2,0,0,1,0,0,1,1,0,27.1
ID23118,1,0,0,1,0,0,0,1,0,16.4
ID62622,1,0,0,1,0,0,0,1,0,16.4
ID07196,2,0,0,1,0,0,1,1,0,27.1
ID69953,2,0,0,1,0,1,1,1,2,44.9
ID84916,2,0,0,1,0,0,1,1,0,27.1
ID16624,2,0,0,1,0,1,1,1,2,44.9
ID94546,2,0,0,1,0,0,1,1,0,27.1
ID87911,6,1,1,1,1,1,1,1,3,88.0
ID53488,2,0,0,1,0,1,1,1,2,44.9
ID02029,2,0,0,1,0,0,1,1,0,27.1
ID83281,2,0,0,0,1,0,1,1,2,39.1
ID87882,2,0,0,1,0,1,1,1,2,44.9
ID79194,2,0,0,1,0,1,1,1,2,44.9
ID32241,2,0,0,1,0,0,1,1,0,27.1
ID32257,6,1,0,1,1,1,1,1,0,64.3
ID79191,6,1,1,1,1,1,1,1,3,88.0
ID79213,6,1,1,1,1,1,1,1,3,88.0
ID37606,6,1,1,1,1,1,1,1,3,88.0
ID11293,2,0,0,1,0,1,1,1,2,44.9
ID95523,2,0,0,0,1,0,1,1,2,39.1
ID62571,2,0,0,1,0,0,1,1,2,39.1
ID62557,6,1,0,1,1,1,1,1,0,64.3
ID11272,2,0,0,1,0,1,1,1,2,44.9
ID62432,2,0,0,1,0,0,1,1,0,27.1
ID41986,2,0,0,1,0,0,1,1,2,39.1
ID93397,6,1,1,1,1,1,1,1,3,88.0
ID88978,2,0,0,1,0,0,1,1,0,27.1
ID07128,2,0,0,1,0,0,1,1,2,39.1
ID94551,2,0,0,1,0,0,1,1,0,27.1
ID16520,6,1,1,1,1,1,1,1,3,88.0
ID79167,6,1,1,1,1,1,1,1,3,88.0
ID32246,2,0,0,1,0,0,1,1,2,39.1
ID23080,6,1,1,1,1,1,1,1,3,88.0
ID62447,2,0,0,1,0,1,1,1,2,44.9
ID86267,2,0,0,1,0,0,1,1,2,39.1
ID11326,6,1,1,1,1,1,1,1,3,88.0
ID62474,6,1,1,1,1,1,1,1,3,88.0
ID62511,2,0,0,1,1,0,1,1,4,56.9
ID23061,2,1,0,1,1,1,1,1,2,56.3
ID25625,2,0,0,1,0,1,1,1,2,44.9
ID70028,6,1,1,1,1,1,1,1,3,88.0
ID53564,6,1,1,1,1,1,1,1,3,88.0
ID47726,2,0,0,1,0,0,1,1,0,27.1
ID79110,6,1,1,1,1,1,1,1,3,88.0
ID97251,2,0,0,1,0,0,1,1,0,27.1
ID79050,6,1,1,1,1,1,1,1,3,88.0
ID37560,2,0,0,0,1,0,1,1,2,39.1
ID42041,2,0,0,1,0,0,1,1,0,27.1
ID95495,6,1,1,1,1,1,1,1,3,88.0
ID11380,2,0,0,1,0,0,1,1,2,39.1
ID11367,2,0,0,1,0,0,1,1,0,27.1
ID62371,6,1,1,1,1,1,1,1,3,88.0
ID25681,2,0,0,1,0,0,1,1,0,27.1
ID96320,2,0,0,1,0,0,1,1,0,27.1
ID84894,6,1,1,1,1,1,1,1,3,88.0
ID37578,2,0,0,1,0,0,1,1,0,27.1
ID23056,2,0,0,1,0,1,1,1,2,44.9
ID62409,2,0,0,1,0,1,1,1,2,44.9
ID70053,6,1,1,1,1,1,1,1,3,88.0
ID53693,2,0,0,1,0,1,1,1,2,44.9
ID53692,6,1,1,1,1,1,1,1,3,88.0
ID47640,6,1,1,1,1,1,1,1,3,88.0
ID47683,6,1,1,1,1,1,1,1,3,88.0
ID19914,6,1,1,1,1,1,1,1,3,88.0
ID62328,6,1,1,1,1,1,1,1,3,88.0
ID62344,2,0,0,1,0,1,1,1,2,44.9
ID86291,6,1,1,1,1,1,1,1,3,88.0
ID42020,2,0,0,1,0,0,1,1,0,27.1
ID70035,2,0,0,1,0,0,1,1,2,39.1
ID23022,2,0,0,1,0,1,1,1,2,44.9
ID11423,2,0,0,1,0,0,1,1,5,57.1
ID62279,1,0,0,1,0,0,0,1,0,16.4
ID47656,2,0,0,0,1,0,1,1,2,39.1
ID47652,2,0,0,1,0,1,1,1,2,44.9
ID19925,6,1,0,1,1,1,1,1,0,64.3
ID32378,6,1,0,1,1,1,1,1,0,64.3
ID28721,2,0,0,1,0,0,1,1,0,27.1
ID07030,2,0,0,1,0,0,1,1,0,27.1
ID37488,6,1,0,1,1,1,1,1,0,64.3
ID25713,1,0,0,1,0,0,0,1,0,16.4
ID86300,6,1,0,1,1,1,1,1,0,64.3
ID42066,6,1,1,1,1,1,1,1,3,88.0
ID62241,2,0,0,1,0,1,1,1,2,44.9
ID70237,6,1,1,1,1,1,1,1,3,88.0
ID11398,2,0,0,1,0,1,1,1,2,44.9
ID37497,2,0,0,1,0,1,1,1,2,44.9
ID37533,2,0,0,1,0,0,1,1,0,27.1
ID07052,6,1,1,1,1,1,1,1,3,88.0
ID07046,6,1,1,1,1,1,1,1,3,88.0
ID70181,2,0,0,1,0,0,1,1,2,39.1
ID70208,2,0,0,1,0,0,1,1,0,27.1
ID53708,2,0,0,1,0,0,1,1,2,39.1
ID87845,6,1,1,1,1,1,1,1,3,88.0
ID92416,2,0,0,1,0,0,1,1,2,39.1
ID02156,6,1,1,1,1,1,1,1,3,88.0
ID37434,6,1,1,1,1,1,1,1,3,88.0
ID62236,1,0,0,1,0,0,0,1,0,16.4
ID86295,2,0,0,0,1,0,1,1,2,39.1
ID96337,2,1,0,1,1,1,1,0,5,68.6
ID96336,2,0,0,1,0,1,1,1,2,44.9
ID37424,6,1,0,1,1,1,1,1,0,64.3
ID37419,2,0,0,1,0,1,1,1,2,44.9
ID53723,6,1,1,1,1,1,1,1,3,88.0
ID47609,2,0,0,1,0,1,1,1,2,44.9
ID19968,2,0,0,1,0,1,1,1,2,44.9
ID32414,6,1,1,1,1,1,1,1,3,88.0
ID78992,6,1,1,1,1,1,1,1,3,88.0
ID37418,2,0,0,0,1,0,1,1,2,39.1
ID62194,2,0,0,1,0,0,1,1,0,27.1
ID62222,6,1,0,1,1,1,1,1,0,64.3
ID42206,2,0,0,1,0,1,1,1,2,44.9
ID70284,2,0,0,1,0,0,1,1,2,39.1
ID70301,6,1,1,1,1,1,1,1,3,88.0
ID37379,2,0,0,1,0,1,1,1,2,44.9
ID37399,2,0,0,1,0,0,1,1,0,27.1
ID78924,2,0,0,1,0,1,1,1,2,44.9
ID91748,2,0,0,1,0,0,1,1,5,57.1
ID28678,2,0,0,1,0,0,1,1,0,27.1
ID92418,2,0,0,1,0,1,1,1,2,44.9
ID53740,6,1,1,1,1,1,1,1,3,88.0
ID16431,2,0,0,1,0,0,1,1,0,27.1
ID16405,6,1,1,1,1,1,1,1,3,88.0
ID19941,2,0,0,1,0,0,1,1,5,57.1
ID47616,2,0,0,1,0,1,1,1,2,44.9
ID47612,2,1,0,1,1,1,1,1,2,56.3
ID11514,2,0,0,0,1,0,1,1,2,39.1
ID86318,2,0,0,1,0,0,1,1,0,27.1
ID06905,2,0,0,1,1,0,1,1,4,56.9
ID70416,2,0,0,0,1,0,1,1,2,39.1
ID06955,2,1,0,1,1,1,1,0,5,68.6
ID70335,2,0,0,1,0,0,1,1,0,27.1
ID70345,2,0,0,1,0,0,1,1,0,27.1
ID28662,6,1,1,1,1,1,1,1,3,88.0
ID53799,2,0,0,1,0,1,1,1,2,44.9
ID16390,6,1,1,1,1,1,1,1,3,88.0
ID19963,6,1,1,1,1,1,1,1,3,88.0
ID78894,6,1,1,1,1,1,1,1,3,88.0
ID83340,2,0,0,1,0,1,1,1,2,44.9
ID02174,2,0,0,1,1,0,1,1,4,56.9
ID62081,6,1,1,1,1,1,1,1,3,88.0
ID11554,2,1,0,1,1,1,1,1,2,56.3
ID62099,2,0,0,1,0,1,1,1,2,44.9
ID62098,2,0,0,0,1,0,1,1,2,39.1
ID84833,2,0,0,1,0,0,1,1,0,27.1
ID96372,2,0,0,1,0,0,1,1,0,27.1
ID37287,2,0,0,1,0,1,1,1,2,44.9
ID11562,2,0,0,1,0,0,1,1,0,27.1
ID86328,2,0,0,1,0,1,1,1,2,44.9
ID02225,2,0,0,1,0,1,1,1,2,44.9
ID02224,6,1,1,1,1,1,1,1,3,88.0
ID32427,6,1,1,1,1,1,1,1,3,88.0
ID28649,2,0,0,1,0,0,1,1,0,27.1
ID83350,2,0,0,1,0,1,1,1,2,44.9
ID53866,2,0,0,1,0,1,1,1,2,44.9
ID53863,2,0,0,1,0,0,1,1,2,39.1
ID16347,2,0,0,1,0,1,1,1,2,44.9
ID42226,2,0,0,1,0,1,1,1,2,44.9
ID93436,6,1,1,1,1,1,1,1,3,88.0
ID86326,2,0,0,1,0,1,1,1,2,44.9
ID70485,2,0,0,0,1,0,1,1,2,39.1
ID37257,2,0,0,1,0,0,1,1,0,27.1
ID25823,2,0,0,1,0,0,1,1,0,27.1
ID25816,2,0,0,1,1,0,1,1,4,56.9
ID22903,6,1,1,1,1,1,1,1,3,88.0
ID16336,6,1,1,1,1,1,1,1,3,88.0
ID47512,6,1,1,1,1,1,1,1,3,88.0
ID53940,6,1,1,1,1,1,1,1,3,88.0
ID28607,2,0,0,1,0,1,1,1,2,44.9
ID16367,2,0,0,1,0,1,1,1,2,44.9
ID84849,6,1,1,1,1,1,1,1,3,88.0
ID37330,6,1,1,1,1,1,1,1,3,88.0
ID22923,1,0,0,1,0,0,0,1,0,16.4
ID70414,2,0,0,1,0,0,1,1,0,27.1
ID70410,2,0,0,1,0,1,1,1,2,44.9
ID06897,2,0,0,1,0,0,1,1,0,27.1
ID11618,2,0,0,0,1,0,1,1,2,39.1
ID61966,2,0,0,1,0,0,1,1,2,39.1
ID42319,2,0,0,1,0,1,1,1,2,44.9
ID42339,2,0,0,1,0,1,1,1,2,44.9
ID11606,6,1,1,1,1,1,1,1,3,88.0
ID02261,2,0,0,1,0,1,1,1,2,44.9
ID02255,6,1,1,1,1,1,1,1,3,88.0
ID28645,2,0,0,1,0,0,1,1,0,27.1
ID16325,6,1,1,1,1,1,1,1,3,88.0
ID16321,2,0,0,1,0,0,1,1,2,39.1
ID16361,2,0,0,1,0,0,1,1,0,27.1
ID16349,2,0,0,1,0,0,1,1,2,39.1
ID53978,6,1,1,1,1,1,1,1,3,88.0
ID47489,2,0,0,1,0,1,1,1,2,44.9
ID47502,2,0,0,1,0,0,1,1,5,57.1
ID78633,2,0,0,1,0,1,1,1,2,44.9
ID32469,2,0,0,1,0,1,1,1,2,44.9
ID32501,2,0,0,1,0,0,1,1,0,27.1
ID28614,6,1,1,1,1,1,1,1,3,88.0
ID16280,6,1,1,1,1,1,1,1,3,88.0
ID94612,6,1,1,1,1,1,1,1,3,88.0
ID87804,2,0,0,1,0,0,1,1,0,27.1
ID78693,2,0,0,0,1,0,1,1,2,39.1
ID78726,2,0,0,0,1,0,1,1,2,39.1
ID78723,2,0,0,1,0,0,1,1,2,39.1
ID02264,2,0,0,1,0,0,1,1,0,27.1
ID78746,6,1,1,1,1,1,1,1,3,88.0
ID62017,6,1,1,1,1,1,1,1,3,88.0
ID16219,2,1,0,1,1,1,1,1,2,56.3
ID47494,2,0,0,0,1,0,1,1,2,39.1
ID78616,2,0,0,1,0,0,1,1,0,27.1
ID02315,2,0,0,1,0,0,1,1,0,27.1
ID11604,2,0,0,1,0,0,1,1,0,27.1
ID86354,2,0,0,1,0,0,1,1,0,27.1
ID89983,2,0,0,1,0,1,1,1,2,44.9
ID42282,2,0,0,1,0,0,1,1,0,27.1
ID70466,2,0,0,1,0,0,1,1,0,27.1
ID70499,2,0,0,1,0,0,1,1,2,39.1
ID06840,2,0,0,1,0,0,1,1,2,39.1
ID28606,2,0,0,1,0,1,1,1,2,44.9
ID28594,6,1,1,1,1,1,1,1,3,88.0
ID78637,2,0,0,1,0,1,1,1,2,44.9
ID54070,2,0,0,1,0,1,1,1,2,44.9
ID16244,2,0,0,1,0,0,1,1,0,27.1
ID32611,6,1,1,1,1,1,1,1,3,88.0
ID54175,1,0,0,1,0,0,0,1,0,16.4
ID87770,2,0,0,1,0,1,1,1,2,44.9
ID87766,2,0,0,1,0,1,1,1,2,44.9
ID16238,2,0,0,0,1,0,1,1,2,39.1
ID02352,6,1,1,1,1,1,1,1,3,88.0
ID37236,2,0,0,1,0,1,1,1,2,44.9
ID37235,2,0,0,1,0,1,1,1,2,44.9
ID25830,6,1,1,1,1,1,1,1,3,88.0
ID11625,2,0,0,0,1,0,1,1,2,39.1
ID61887,2,0,0,0,1,0,1,1,2,39.1
ID42346,2,0,0,1,0,0,1,1,2,39.1
ID22856,2,0,0,1,0,0,1,1,0,27.1
ID02336,6,1,1,1,1,1,1,1,3,88.0
ID02329,6,1,1,1,1,1,1,1,3,88.0
ID32550,2,0,0,0,1,0,1,1,2,39.1
ID06800,2,0,0,1,0,1,1,1,2,44.9
ID37230,2,0,0,0,1,0,1,1,2,39.1
ID93450,2,0,0,0,1,0,1,1,2,39.1
ID61861,2,0,0,1,1,0,1,1,4,56.9
ID61859,2,0,0,1,0,1,1,1,2,44.9
ID70653,2,0,0,0,1,0,1,1,2,39.1
ID70664,2,0,0,1,0,1,1,1,2,44.9
ID11712,2,0,0,1,0,1,1,1,2,44.9
ID22851,6,1,1,1,1,1,1,1,3,88.0
ID61908,1,0,0,1,0,0,0,1,0,16.4
ID61895,6,1,1,1,1,1,1,1,3,88.0
ID42332,2,0,0,1,0,0,1,1,0,27.1
ID42371,2,0,0,1,0,0,1,1,0,27.1
ID70552,2,0,0,1,0,0,1,1,2,39.1
ID06823,2,0,0,1,0,0,1,1,0,27.1
ID32612,6,1,1,1,1,1,1,1,3,88.0
ID16157,2,0,0,1,0,1,1,1,2,44.9
ID16145,6,1,1,1,1,1,1,1,3,88.0
ID47283,2,0,0,1,0,0,1,1,2,39.1
ID20138,2,0,0,1,0,1,1,1,2,44.9
ID47357,2,0,0,1,0,0,1,1,2,39.1
ID20104,6,1,1,1,1,1,1,1,3,88.0
ID78505,2,0,0,1,0,1,1,1,2,44.9
ID32604,2,0,0,1,0,0,1,1,0,27.1
ID83411,2,0,0,1,0,0,1,1,0,27.1
ID83401,2,0,0,1,0,0,1,1,0,27.1
ID87772,2,0,0,1,0,0,1,1,0,27.1
ID47370,2,0,0,0,1,0,1,1,2,39.1
ID20093,6,1,1,1,1,1,1,1,3,88.0
ID20079,2,0,0,1,1,0,1,1,4,56.9
ID97202,2,0,0,1,0,1,1,1,2,44.9
ID96373,6,1,1,1,1,1,1,1,3,88.0
ID16139,2,0,0,1,0,1,1,1,2,44.9
ID54300,2,0,0,1,1,0,1,1,4,56.9
ID20121,2,0,0,1,0,0,1,1,0,27.1
ID54220,2,0,0,1,0,1,1,1,2,44.9
ID54217,6,1,0,1,1,1,1,1,0,64.3
ID54213,2,0,0,1,0,1,1,1,2,44.9
ID86375,2,0,0,1,0,0,1,1,0,27.1
ID61830,2,0,0,1,1,0,1,1,4,56.9
ID11700,6,1,1,1,1,1,1,1,3,88.0
ID42374,2,0,0,0,1,0,1,1,2,39.1
ID61689,6,1,0,1,1,1,1,1,0,64.3
ID11772,2,0,0,0,1,0,1,1,2,39.1
ID11769,2,0,0,1,0,0,1,1,0,27.1
ID42406,2,0,0,1,0,0,1,1,2,39.1
ID42420,2,0,0,1,0,1,1,1,2,44.9
ID42434,2,0,0,1,0,1,1,1,2,44.9
ID78440,2,0,0,1,0,1,1,1,2,44.9
ID02414,2,0,0,1,0,1,1,1,2,44.9
ID78467,6,1,1,1,1,1,1,1,3,88.0
ID28543,6,1,1,1,1,1,1,1,3,88.0
ID32634,6,1,0,1,1,1,1,1,0,64.3
ID61770,6,1,1,1,1,1,1,1,3,88.0
ID61767,2,0,0,1,0,0,1,1,2,39.1
ID61782,6,1,1,1,1,1,1,1,3,88.0
ID61780,2,0,0,1,0,0,1,1,5,57.1
ID37252,2,0,0,1,0,0,1,1,2,39.1
ID22801,6,1,1,1,1,1,1,1,3,88.0
ID61630,6,1,1,1,1,1,1,1,3,88.0
ID37214,2,0,0,1,0,0,1,1,0,27.1
ID25865,2,0,0,1,0,1,1,1,2,44.9
ID91712,2,0,0,1,0,0,1,1,5,57.1
ID47312,2,0,0,1,0,0,1,1,0,27.1
ID84775,2,0,0,1,0,1,1,1,2,44.9
ID61655,2,0,0,1,0,0,1,1,0,27.1
ID61679,6,1,1,1,1,1,1,1,3,88.0
ID61678,6,1,1,1,1,1,1,1,3,88.0
ID61691,2,0,0,0,1,0,1,1,2,39.1
ID25908,2,0,0,1,0,1,1,1,2,44.9
ID25907,2,0,0,0,1,0,1,1,2,39.1
ID70773,2,0,0,1,0,0,1,1,0,27.1
ID25871,2,0,0,1,0,0,1,1,0,27.1
ID70720,2,0,0,1,0,0,1,1,0,27.1
ID78421,2,0,0,1,0,1,1,1,2,44.9
ID54315,2,0,0,1,0,1,1,1,2,44.9
ID47256,2,0,0,1,0,0,1,1,0,27.1
ID20175,6,1,1,1,1,1,1,1,3,88.0
ID78310,6,1,0,1,1,1,1,1,0,64.3
ID89046,2,0,0,1,0,1,1,1,2,44.9
ID47196,2,0,0,1,0,1,1,1,2,44.9
ID78335,6,1,0,1,1,1,1,1,0,64.3
ID78370,6,1,1,1,1,1,1,1,3,88.0
ID28516,2,0,0,1,1,0,1,1,4,56.9
ID28512,2,0,0,1,0,0,1,1,2,39.1
ID78360,6,1,1,1,1,1,1,1,3,88.0
ID54354,2,0,0,1,0,0,1,1,0,27.1
ID16097,2,0,0,1,0,0,1,1,0,27.1
ID16071,6,1,1,1,1,1,1,1,3,88.0
ID16070,2,0,0,1,0,1,1,1,2,44.9
ID32733,6,1,1,1,1,1,1,1,3,88.0
ID83439,2,0,0,1,1,0,1,1,4,56.9
ID54293,2,0,0,1,0,1,1,1,2,44.9
