date_sk,date,year,quarter,quarter_name,month,month_name,month_short,week,week_of_month,day,day_name,day_of_week,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,financial_year,financial_quarter
20230827,2023-08-27,2023,3,Q3,8,August,Aug,34,4,27,Sunday,7,239,True,False,False,False,False,False,False,2023-2024,Q2
20230828,2023-08-28,2023,3,Q3,8,August,Aug,35,4,28,Monday,1,240,False,False,False,False,False,False,False,2023-2024,Q2
20230829,2023-08-29,2023,3,Q3,8,August,Aug,35,5,29,Tuesday,2,241,False,False,False,False,False,False,False,2023-2024,Q2
20230830,2023-08-30,2023,3,Q3,8,August,Aug,35,5,30,Wednesday,3,242,False,False,False,False,False,False,False,2023-2024,Q2
20230831,2023-08-31,2023,3,Q3,8,August,Aug,35,5,31,Thursday,4,243,False,False,True,False,False,False,False,2023-2024,Q2
20230901,2023-09-01,2023,3,Q3,9,September,Sep,35,1,1,Friday,5,244,False,True,False,False,False,False,False,2023-2024,Q2
20230902,2023-09-02,2023,3,Q3,9,September,Sep,35,1,2,Saturday,6,245,True,False,False,False,False,False,False,2023-2024,Q2
20230903,2023-09-03,2023,3,Q3,9,September,Sep,35,1,3,Sunday,7,246,True,False,False,False,False,False,False,2023-2024,Q2
20230904,2023-09-04,2023,3,Q3,9,September,Sep,36,1,4,Monday,1,247,False,False,False,False,False,False,False,2023-2024,Q2
20230905,2023-09-05,2023,3,Q3,9,September,Sep,36,1,5,Tuesday,2,248,False,False,False,False,False,False,False,2023-2024,Q2
20230906,2023-09-06,2023,3,Q3,9,September,Sep,36,1,6,Wednesday,3,249,False,False,False,False,False,False,False,2023-2024,Q2
20230907,2023-09-07,2023,3,Q3,9,September,Sep,36,1,7,Thursday,4,250,False,False,False,False,False,False,False,2023-2024,Q2
20230908,2023-09-08,2023,3,Q3,9,September,Sep,36,2,8,Friday,5,251,False,False,False,False,False,False,False,2023-2024,Q2
20230909,2023-09-09,2023,3,Q3,9,September,Sep,36,2,9,Saturday,6,252,True,False,False,False,False,False,False,2023-2024,Q2
20230910,2023-09-10,2023,3,Q3,9,September,Sep,36,2,10,Sunday,7,253,True,False,False,False,False,False,False,2023-2024,Q2
20230911,2023-09-11,2023,3,Q3,9,September,Sep,37,2,11,Monday,1,254,False,False,False,False,False,False,False,2023-2024,Q2
20230912,2023-09-12,2023,3,Q3,9,September,Sep,37,2,12,Tuesday,2,255,False,False,False,False,False,False,False,2023-2024,Q2
20230913,2023-09-13,2023,3,Q3,9,September,Sep,37,2,13,Wednesday,3,256,False,False,False,False,False,False,False,2023-2024,Q2
20230914,2023-09-14,2023,3,Q3,9,September,Sep,37,2,14,Thursday,4,257,False,False,False,False,False,False,False,2023-2024,Q2
20230915,2023-09-15,2023,3,Q3,9,September,Sep,37,3,15,Friday,5,258,False,False,False,False,False,False,False,2023-2024,Q2
20230916,2023-09-16,2023,3,Q3,9,September,Sep,37,3,16,Saturday,6,259,True,False,False,False,False,False,False,2023-2024,Q2
20230917,2023-09-17,2023,3,Q3,9,September,Sep,37,3,17,Sunday,7,260,True,False,False,False,False,False,False,2023-2024,Q2
20230918,2023-09-18,2023,3,Q3,9,September,Sep,38,3,18,Monday,1,261,False,False,False,False,False,False,False,2023-2024,Q2
20230919,2023-09-19,2023,3,Q3,9,September,Sep,38,3,19,Tuesday,2,262,False,False,False,False,False,False,False,2023-2024,Q2
20230920,2023-09-20,2023,3,Q3,9,September,Sep,38,3,20,Wednesday,3,263,False,False,False,False,False,False,False,2023-2024,Q2
20230921,2023-09-21,2023,3,Q3,9,September,Sep,38,3,21,Thursday,4,264,False,False,False,False,False,False,False,2023-2024,Q2
20230922,2023-09-22,2023,3,Q3,9,September,Sep,38,4,22,Friday,5,265,False,False,False,False,False,False,False,2023-2024,Q2
20230923,2023-09-23,2023,3,Q3,9,September,Sep,38,4,23,Saturday,6,266,True,False,False,False,False,False,False,2023-2024,Q2
20230924,2023-09-24,2023,3,Q3,9,September,Sep,38,4,24,Sunday,7,267,True,False,False,False,False,False,False,2023-2024,Q2
20230925,2023-09-25,2023,3,Q3,9,September,Sep,39,4,25,Monday,1,268,False,False,False,False,False,False,False,2023-2024,Q2
20230926,2023-09-26,2023,3,Q3,9,September,Sep,39,4,26,Tuesday,2,269,False,False,False,False,False,False,False,2023-2024,Q2
20230927,2023-09-27,2023,3,Q3,9,September,Sep,39,4,27,Wednesday,3,270,False,False,False,False,False,False,False,2023-2024,Q2
20230928,2023-09-28,2023,3,Q3,9,September,Sep,39,4,28,Thursday,4,271,False,False,False,False,False,False,False,2023-2024,Q2
20230929,2023-09-29,2023,3,Q3,9,September,Sep,39,5,29,Friday,5,272,False,False,False,False,False,False,False,2023-2024,Q2
20230930,2023-09-30,2023,3,Q3,9,September,Sep,39,5,30,Saturday,6,273,True,False,True,False,True,False,False,2023-2024,Q2
20231001,2023-10-01,2023,4,Q4,10,October,Oct,39,1,1,Sunday,7,274,True,True,False,True,False,False,False,2023-2024,Q3
20231002,2023-10-02,2023,4,Q4,10,October,Oct,40,1,2,Monday,1,275,False,False,False,False,False,False,False,2023-2024,Q3
20231003,2023-10-03,2023,4,Q4,10,October,Oct,40,1,3,Tuesday,2,276,False,False,False,False,False,False,False,2023-2024,Q3
20231004,2023-10-04,2023,4,Q4,10,October,Oct,40,1,4,Wednesday,3,277,False,False,False,False,False,False,False,2023-2024,Q3
20231005,2023-10-05,2023,4,Q4,10,October,Oct,40,1,5,Thursday,4,278,False,False,False,False,False,False,False,2023-2024,Q3
20231006,2023-10-06,2023,4,Q4,10,October,Oct,40,1,6,Friday,5,279,False,False,False,False,False,False,False,2023-2024,Q3
20231007,2023-10-07,2023,4,Q4,10,October,Oct,40,1,7,Saturday,6,280,True,False,False,False,False,False,False,2023-2024,Q3
20231008,2023-10-08,2023,4,Q4,10,October,Oct,40,2,8,Sunday,7,281,True,False,False,False,False,False,False,2023-2024,Q3
20231009,2023-10-09,2023,4,Q4,10,October,Oct,41,2,9,Monday,1,282,False,False,False,False,False,False,False,2023-2024,Q3
20231010,2023-10-10,2023,4,Q4,10,October,Oct,41,2,10,Tuesday,2,283,False,False,False,False,False,False,False,2023-2024,Q3
20231011,2023-10-11,2023,4,Q4,10,October,Oct,41,2,11,Wednesday,3,284,False,False,False,False,False,False,False,2023-2024,Q3
20231012,2023-10-12,2023,4,Q4,10,October,Oct,41,2,12,Thursday,4,285,False,False,False,False,False,False,False,2023-2024,Q3
20231013,2023-10-13,2023,4,Q4,10,October,Oct,41,2,13,Friday,5,286,False,False,False,False,False,False,False,2023-2024,Q3
20231014,2023-10-14,2023,4,Q4,10,October,Oct,41,2,14,Saturday,6,287,True,False,False,False,False,False,False,2023-2024,Q3
20231015,2023-10-15,2023,4,Q4,10,October,Oct,41,3,15,Sunday,7,288,True,False,False,False,False,False,False,2023-2024,Q3
20231016,2023-10-16,2023,4,Q4,10,October,Oct,42,3,16,Monday,1,289,False,False,False,False,False,False,False,2023-2024,Q3
20231017,2023-10-17,2023,4,Q4,10,October,Oct,42,3,17,Tuesday,2,290,False,False,False,False,False,False,False,2023-2024,Q3
20231018,2023-10-18,2023,4,Q4,10,October,Oct,42,3,18,Wednesday,3,291,False,False,False,False,False,False,False,2023-2024,Q3
20231019,2023-10-19,2023,4,Q4,10,October,Oct,42,3,19,Thursday,4,292,False,False,False,False,False,False,False,2023-2024,Q3
20231020,2023-10-20,2023,4,Q4,10,October,Oct,42,3,20,Friday,5,293,False,False,False,False,False,False,False,2023-2024,Q3
20231021,2023-10-21,2023,4,Q4,10,October,Oct,42,3,21,Saturday,6,294,True,False,False,False,False,False,False,2023-2024,Q3
20231022,2023-10-22,2023,4,Q4,10,October,Oct,42,4,22,Sunday,7,295,True,False,False,False,False,False,False,2023-2024,Q3
20231023,2023-10-23,2023,4,Q4,10,October,Oct,43,4,23,Monday,1,296,False,False,False,False,False,False,False,2023-2024,Q3
20231024,2023-10-24,2023,4,Q4,10,October,Oct,43,4,24,Tuesday,2,297,False,False,False,False,False,False,False,2023-2024,Q3
20231025,2023-10-25,2023,4,Q4,10,October,Oct,43,4,25,Wednesday,3,298,False,False,False,False,False,False,False,2023-2024,Q3
20231026,2023-10-26,2023,4,Q4,10,October,Oct,43,4,26,Thursday,4,299,False,False,False,False,False,False,False,2023-2024,Q3
20231027,2023-10-27,2023,4,Q4,10,October,Oct,43,4,27,Friday,5,300,False,False,False,False,False,False,False,2023-2024,Q3
20231028,2023-10-28,2023,4,Q4,10,October,Oct,43,4,28,Saturday,6,301,True,False,False,False,False,False,False,2023-2024,Q3
20231029,2023-10-29,2023,4,Q4,10,October,Oct,43,5,29,Sunday,7,302,True,False,False,False,False,False,False,2023-2024,Q3
20231030,2023-10-30,2023,4,Q4,10,October,Oct,44,5,30,Monday,1,303,False,False,False,False,False,False,False,2023-2024,Q3
20231031,2023-10-31,2023,4,Q4,10,October,Oct,44,5,31,Tuesday,2,304,False,False,True,False,False,False,False,2023-2024,Q3
20231101,2023-11-01,2023,4,Q4,11,November,Nov,44,1,1,Wednesday,3,305,False,True,False,False,False,False,False,2023-2024,Q3
20231102,2023-11-02,2023,4,Q4,11,November,Nov,44,1,2,Thursday,4,306,False,False,False,False,False,False,False,2023-2024,Q3
20231103,2023-11-03,2023,4,Q4,11,November,Nov,44,1,3,Friday,5,307,False,False,False,False,False,False,False,2023-2024,Q3
20231104,2023-11-04,2023,4,Q4,11,November,Nov,44,1,4,Saturday,6,308,True,False,False,False,False,False,False,2023-2024,Q3
20231105,2023-11-05,2023,4,Q4,11,November,Nov,44,1,5,Sunday,7,309,True,False,False,False,False,False,False,2023-2024,Q3
20231106,2023-11-06,2023,4,Q4,11,November,Nov,45,1,6,Monday,1,310,False,False,False,False,False,False,False,2023-2024,Q3
20231107,2023-11-07,2023,4,Q4,11,November,Nov,45,1,7,Tuesday,2,311,False,False,False,False,False,False,False,2023-2024,Q3
20231108,2023-11-08,2023,4,Q4,11,November,Nov,45,2,8,Wednesday,3,312,False,False,False,False,False,False,False,2023-2024,Q3
20231109,2023-11-09,2023,4,Q4,11,November,Nov,45,2,9,Thursday,4,313,False,False,False,False,False,False,False,2023-2024,Q3
20231110,2023-11-10,2023,4,Q4,11,November,Nov,45,2,10,Friday,5,314,False,False,False,False,False,False,False,2023-2024,Q3
20231111,2023-11-11,2023,4,Q4,11,November,Nov,45,2,11,Saturday,6,315,True,False,False,False,False,False,False,2023-2024,Q3
20231112,2023-11-12,2023,4,Q4,11,November,Nov,45,2,12,Sunday,7,316,True,False,False,False,False,False,False,2023-2024,Q3
20231113,2023-11-13,2023,4,Q4,11,November,Nov,46,2,13,Monday,1,317,False,False,False,False,False,False,False,2023-2024,Q3
20231114,2023-11-14,2023,4,Q4,11,November,Nov,46,2,14,Tuesday,2,318,False,False,False,False,False,False,False,2023-2024,Q3
20231115,2023-11-15,2023,4,Q4,11,November,Nov,46,3,15,Wednesday,3,319,False,False,False,False,False,False,False,2023-2024,Q3
20231116,2023-11-16,2023,4,Q4,11,November,Nov,46,3,16,Thursday,4,320,False,False,False,False,False,False,False,2023-2024,Q3
20231117,2023-11-17,2023,4,Q4,11,November,Nov,46,3,17,Friday,5,321,False,False,False,False,False,False,False,2023-2024,Q3
20231118,2023-11-18,2023,4,Q4,11,November,Nov,46,3,18,Saturday,6,322,True,False,False,False,False,False,False,2023-2024,Q3
20231119,2023-11-19,2023,4,Q4,11,November,Nov,46,3,19,Sunday,7,323,True,False,False,False,False,False,False,2023-2024,Q3
20231120,2023-11-20,2023,4,Q4,11,November,Nov,47,3,20,Monday,1,324,False,False,False,False,False,False,False,2023-2024,Q3
20231121,2023-11-21,2023,4,Q4,11,November,Nov,47,3,21,Tuesday,2,325,False,False,False,False,False,False,False,2023-2024,Q3
20231122,2023-11-22,2023,4,Q4,11,November,Nov,47,4,22,Wednesday,3,326,False,False,False,False,False,False,False,2023-2024,Q3
20231123,2023-11-23,2023,4,Q4,11,November,Nov,47,4,23,Thursday,4,327,False,False,False,False,False,False,False,2023-2024,Q3
20231124,2023-11-24,2023,4,Q4,11,November,Nov,47,4,24,Friday,5,328,False,False,False,False,False,False,False,2023-2024,Q3
20231125,2023-11-25,2023,4,Q4,11,November,Nov,47,4,25,Saturday,6,329,True,False,False,False,False,False,False,2023-2024,Q3
20231126,2023-11-26,2023,4,Q4,11,November,Nov,47,4,26,Sunday,7,330,True,False,False,False,False,False,False,2023-2024,Q3
20231127,2023-11-27,2023,4,Q4,11,November,Nov,48,4,27,Monday,1,331,False,False,False,False,False,False,False,2023-2024,Q3
20231128,2023-11-28,2023,4,Q4,11,November,Nov,48,4,28,Tuesday,2,332,False,False,False,False,False,False,False,2023-2024,Q3
20231129,2023-11-29,2023,4,Q4,11,November,Nov,48,5,29,Wednesday,3,333,False,False,False,False,False,False,False,2023-2024,Q3
20231130,2023-11-30,2023,4,Q4,11,November,Nov,48,5,30,Thursday,4,334,False,False,True,False,False,False,False,2023-2024,Q3
20231201,2023-12-01,2023,4,Q4,12,December,Dec,48,1,1,Friday,5,335,False,True,False,False,False,False,False,2023-2024,Q3
20231202,2023-12-02,2023,4,Q4,12,December,Dec,48,1,2,Saturday,6,336,True,False,False,False,False,False,False,2023-2024,Q3
20231203,2023-12-03,2023,4,Q4,12,December,Dec,48,1,3,Sunday,7,337,True,False,False,False,False,False,False,2023-2024,Q3
20231204,2023-12-04,2023,4,Q4,12,December,Dec,49,1,4,Monday,1,338,False,False,False,False,False,False,False,2023-2024,Q3
20231205,2023-12-05,2023,4,Q4,12,December,Dec,49,1,5,Tuesday,2,339,False,False,False,False,False,False,False,2023-2024,Q3
20231206,2023-12-06,2023,4,Q4,12,December,Dec,49,1,6,Wednesday,3,340,False,False,False,False,False,False,False,2023-2024,Q3
20231207,2023-12-07,2023,4,Q4,12,December,Dec,49,1,7,Thursday,4,341,False,False,False,False,False,False,False,2023-2024,Q3
20231208,2023-12-08,2023,4,Q4,12,December,Dec,49,2,8,Friday,5,342,False,False,False,False,False,False,False,2023-2024,Q3
20231209,2023-12-09,2023,4,Q4,12,December,Dec,49,2,9,Saturday,6,343,True,False,False,False,False,False,False,2023-2024,Q3
20231210,2023-12-10,2023,4,Q4,12,December,Dec,49,2,10,Sunday,7,344,True,False,False,False,False,False,False,2023-2024,Q3
20231211,2023-12-11,2023,4,Q4,12,December,Dec,50,2,11,Monday,1,345,False,False,False,False,False,False,False,2023-2024,Q3
20231212,2023-12-12,2023,4,Q4,12,December,Dec,50,2,12,Tuesday,2,346,False,False,False,False,False,False,False,2023-2024,Q3
20231213,2023-12-13,2023,4,Q4,12,December,Dec,50,2,13,Wednesday,3,347,False,False,False,False,False,False,False,2023-2024,Q3
20231214,2023-12-14,2023,4,Q4,12,December,Dec,50,2,14,Thursday,4,348,False,False,False,False,False,False,False,2023-2024,Q3
20231215,2023-12-15,2023,4,Q4,12,December,Dec,50,3,15,Friday,5,349,False,False,False,False,False,False,False,2023-2024,Q3
20231216,2023-12-16,2023,4,Q4,12,December,Dec,50,3,16,Saturday,6,350,True,False,False,False,False,False,False,2023-2024,Q3
20231217,2023-12-17,2023,4,Q4,12,December,Dec,50,3,17,Sunday,7,351,True,False,False,False,False,False,False,2023-2024,Q3
20231218,2023-12-18,2023,4,Q4,12,December,Dec,51,3,18,Monday,1,352,False,False,False,False,False,False,False,2023-2024,Q3
20231219,2023-12-19,2023,4,Q4,12,December,Dec,51,3,19,Tuesday,2,353,False,False,False,False,False,False,False,2023-2024,Q3
20231220,2023-12-20,2023,4,Q4,12,December,Dec,51,3,20,Wednesday,3,354,False,False,False,False,False,False,False,2023-2024,Q3
20231221,2023-12-21,2023,4,Q4,12,December,Dec,51,3,21,Thursday,4,355,False,False,False,False,False,False,False,2023-2024,Q3
20231222,2023-12-22,2023,4,Q4,12,December,Dec,51,4,22,Friday,5,356,False,False,False,False,False,False,False,2023-2024,Q3
20231223,2023-12-23,2023,4,Q4,12,December,Dec,51,4,23,Saturday,6,357,True,False,False,False,False,False,False,2023-2024,Q3
20231224,2023-12-24,2023,4,Q4,12,December,Dec,51,4,24,Sunday,7,358,True,False,False,False,False,False,False,2023-2024,Q3
20231225,2023-12-25,2023,4,Q4,12,December,Dec,52,4,25,Monday,1,359,False,False,False,False,False,False,False,2023-2024,Q3
20231226,2023-12-26,2023,4,Q4,12,December,Dec,52,4,26,Tuesday,2,360,False,False,False,False,False,False,False,2023-2024,Q3
20231227,2023-12-27,2023,4,Q4,12,December,Dec,52,4,27,Wednesday,3,361,False,False,False,False,False,False,False,2023-2024,Q3
20231228,2023-12-28,2023,4,Q4,12,December,Dec,52,4,28,Thursday,4,362,False,False,False,False,False,False,False,2023-2024,Q3
20231229,2023-12-29,2023,4,Q4,12,December,Dec,52,5,29,Friday,5,363,False,False,False,False,False,False,False,2023-2024,Q3
20231230,2023-12-30,2023,4,Q4,12,December,Dec,52,5,30,Saturday,6,364,True,False,False,False,False,False,False,2023-2024,Q3
20231231,2023-12-31,2023,4,Q4,12,December,Dec,52,5,31,Sunday,7,365,True,False,True,False,True,False,True,2023-2024,Q3
20240101,2024-01-01,2024,1,Q1,1,January,Jan,1,1,1,Monday,1,1,False,True,False,True,False,True,False,2023-2024,Q4
20240102,2024-01-02,2024,1,Q1,1,January,Jan,1,1,2,Tuesday,2,2,False,False,False,False,False,False,False,2023-2024,Q4
20240103,2024-01-03,2024,1,Q1,1,January,Jan,1,1,3,Wednesday,3,3,False,False,False,False,False,False,False,2023-2024,Q4
20240104,2024-01-04,2024,1,Q1,1,January,Jan,1,1,4,Thursday,4,4,False,False,False,False,False,False,False,2023-2024,Q4
20240105,2024-01-05,2024,1,Q1,1,January,Jan,1,1,5,Friday,5,5,False,False,False,False,False,False,False,2023-2024,Q4
20240106,2024-01-06,2024,1,Q1,1,January,Jan,1,1,6,Saturday,6,6,True,False,False,False,False,False,False,2023-2024,Q4
20240107,2024-01-07,2024,1,Q1,1,January,Jan,1,1,7,Sunday,7,7,True,False,False,False,False,False,False,2023-2024,Q4
20240108,2024-01-08,2024,1,Q1,1,January,Jan,2,2,8,Monday,1,8,False,False,False,False,False,False,False,2023-2024,Q4
20240109,2024-01-09,2024,1,Q1,1,January,Jan,2,2,9,Tuesday,2,9,False,False,False,False,False,False,False,2023-2024,Q4
20240110,2024-01-10,2024,1,Q1,1,January,Jan,2,2,10,Wednesday,3,10,False,False,False,False,False,False,False,2023-2024,Q4
20240111,2024-01-11,2024,1,Q1,1,January,Jan,2,2,11,Thursday,4,11,False,False,False,False,False,False,False,2023-2024,Q4
20240112,2024-01-12,2024,1,Q1,1,January,Jan,2,2,12,Friday,5,12,False,False,False,False,False,False,False,2023-2024,Q4
20240113,2024-01-13,2024,1,Q1,1,January,Jan,2,2,13,Saturday,6,13,True,False,False,False,False,False,False,2023-2024,Q4
20240114,2024-01-14,2024,1,Q1,1,January,Jan,2,2,14,Sunday,7,14,True,False,False,False,False,False,False,2023-2024,Q4
20240115,2024-01-15,2024,1,Q1,1,January,Jan,3,3,15,Monday,1,15,False,False,False,False,False,False,False,2023-2024,Q4
20240116,2024-01-16,2024,1,Q1,1,January,Jan,3,3,16,Tuesday,2,16,False,False,False,False,False,False,False,2023-2024,Q4
20240117,2024-01-17,2024,1,Q1,1,January,Jan,3,3,17,Wednesday,3,17,False,False,False,False,False,False,False,2023-2024,Q4
20240118,2024-01-18,2024,1,Q1,1,January,Jan,3,3,18,Thursday,4,18,False,False,False,False,False,False,False,2023-2024,Q4
20240119,2024-01-19,2024,1,Q1,1,January,Jan,3,3,19,Friday,5,19,False,False,False,False,False,False,False,2023-2024,Q4
20240120,2024-01-20,2024,1,Q1,1,January,Jan,3,3,20,Saturday,6,20,True,False,False,False,False,False,False,2023-2024,Q4
20240121,2024-01-21,2024,1,Q1,1,January,Jan,3,3,21,Sunday,7,21,True,False,False,False,False,False,False,2023-2024,Q4
20240122,2024-01-22,2024,1,Q1,1,January,Jan,4,4,22,Monday,1,22,False,False,False,False,False,False,False,2023-2024,Q4
20240123,2024-01-23,2024,1,Q1,1,January,Jan,4,4,23,Tuesday,2,23,False,False,False,False,False,False,False,2023-2024,Q4
20240124,2024-01-24,2024,1,Q1,1,January,Jan,4,4,24,Wednesday,3,24,False,False,False,False,False,False,False,2023-2024,Q4
20240125,2024-01-25,2024,1,Q1,1,January,Jan,4,4,25,Thursday,4,25,False,False,False,False,False,False,False,2023-2024,Q4
20240126,2024-01-26,2024,1,Q1,1,January,Jan,4,4,26,Friday,5,26,False,False,False,False,False,False,False,2023-2024,Q4
20240127,2024-01-27,2024,1,Q1,1,January,Jan,4,4,27,Saturday,6,27,True,False,False,False,False,False,False,2023-2024,Q4
20240128,2024-01-28,2024,1,Q1,1,January,Jan,4,4,28,Sunday,7,28,True,False,False,False,False,False,False,2023-2024,Q4
20240129,2024-01-29,2024,1,Q1,1,January,Jan,5,5,29,Monday,1,29,False,False,False,False,False,False,False,2023-2024,Q4
20240130,2024-01-30,2024,1,Q1,1,January,Jan,5,5,30,Tuesday,2,30,False,False,False,False,False,False,False,2023-2024,Q4
20240131,2024-01-31,2024,1,Q1,1,January,Jan,5,5,31,Wednesday,3,31,False,False,True,False,False,False,False,2023-2024,Q4
20240201,2024-02-01,2024,1,Q1,2,February,Feb,5,1,1,Thursday,4,32,False,True,False,False,False,False,False,2023-2024,Q4
20240202,2024-02-02,2024,1,Q1,2,February,Feb,5,1,2,Friday,5,33,False,False,False,False,False,False,False,2023-2024,Q4
20240203,2024-02-03,2024,1,Q1,2,February,Feb,5,1,3,Saturday,6,34,True,False,False,False,False,False,False,2023-2024,Q4
20240204,2024-02-04,2024,1,Q1,2,February,Feb,5,1,4,Sunday,7,35,True,False,False,False,False,False,False,2023-2024,Q4
20240205,2024-02-05,2024,1,Q1,2,February,Feb,6,1,5,Monday,1,36,False,False,False,False,False,False,False,2023-2024,Q4
20240206,2024-02-06,2024,1,Q1,2,February,Feb,6,1,6,Tuesday,2,37,False,False,False,False,False,False,False,2023-2024,Q4
20240207,2024-02-07,2024,1,Q1,2,February,Feb,6,1,7,Wednesday,3,38,False,False,False,False,False,False,False,2023-2024,Q4
20240208,2024-02-08,2024,1,Q1,2,February,Feb,6,2,8,Thursday,4,39,False,False,False,False,False,False,False,2023-2024,Q4
20240209,2024-02-09,2024,1,Q1,2,February,Feb,6,2,9,Friday,5,40,False,False,False,False,False,False,False,2023-2024,Q4
20240210,2024-02-10,2024,1,Q1,2,February,Feb,6,2,10,Saturday,6,41,True,False,False,False,False,False,False,2023-2024,Q4
20240211,2024-02-11,2024,1,Q1,2,February,Feb,6,2,11,Sunday,7,42,True,False,False,False,False,False,False,2023-2024,Q4
